year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,intake_screening,other,social_history,supplemental_social_history,intake_screening_rate,other_rate,social_history_rate,supplemental_social_history_rate
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1652,0.0,0.0,2.0,0.0,0.0,0.0,121.1,0.0
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8787,65.0,476.0,7.0,1.0,739.7,5417.1,79.7,11.4
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1530,0.0,0.0,2.0,0.0,0.0,0.0,130.7,0.0
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,92677,537.0,219.0,376.0,7.0,579.4,236.3,405.7,7.6
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1596,0.0,0.0,13.0,0.0,0.0,0.0,814.5,0.0
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3463,0.0,0.0,9.0,1.0,0.0,0.0,259.9,28.9
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1903,0.0,0.0,6.0,0.0,0.0,0.0,315.3,0.0
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,1352,1.0,0.0,4.0,0.0,74.0,0.0,295.9,0.0
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3463,0.0,0.0,1.0,0.0,0.0,0.0,28.9,0.0
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3180,119.0,1.0,0.0,0.0,3742.1,31.4,0.0,0.0
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,467,0.0,0.0,1.0,0.0,0.0,0.0,214.1,0.0
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,1330,0.0,0.0,2.0,0.0,0.0,0.0,150.4,0.0
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,5007,37.0,1.0,2.0,0.0,739.0,20.0,39.9,0.0
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,727,0.0,0.0,1.0,0.0,0.0,0.0,137.6,0.0
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1669,53.0,1.0,1.0,0.0,3175.6,59.9,59.9,0.0
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,339,0.0,0.0,3.0,0.0,0.0,0.0,885.0,0.0
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,691,21.0,0.0,0.0,1.0,3039.1,0.0,0.0,144.7
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,4688,130.0,1.0,5.0,0.0,2773.0,21.3,106.7,0.0
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,2998,54.0,0.0,10.0,0.0,1801.2,0.0,333.6,0.0
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,3628,0.0,0.0,10.0,0.0,0.0,0.0,275.6,0.0
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,855,0.0,0.0,1.0,0.0,0.0,0.0,117.0,0.0
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3460,0.0,0.0,2.0,0.0,0.0,0.0,57.8,0.0
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2156,64.0,0.0,25.0,0.0,2968.5,0.0,1159.6,0.0
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1867,0.0,0.0,6.0,0.0,0.0,0.0,321.4,0.0
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,961,1.0,0.0,2.0,0.0,104.1,0.0,208.1,0.0
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,56474,228.0,425.0,258.0,349.0,403.7,752.6,456.8,618.0
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,10924,186.0,191.0,38.0,2.0,1702.7,1748.4,347.9,18.3
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,11848,226.0,6.0,53.0,30.0,1907.5,50.6,447.3,253.2
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,4221,40.0,1.0,3.0,3.0,947.6,23.7,71.1,71.1
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,78987,260.0,354.0,385.0,100.0,329.2,448.2,487.4,126.6
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,10518,244.0,1.0,23.0,0.0,2319.8,9.5,218.7,0.0
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3158,294.0,0.0,5.0,0.0,9309.7,0.0,158.3,0.0
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3463,309.0,29.0,21.0,1.0,8922.9,837.4,606.4,28.9
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,2350,0.0,0.0,11.0,1.0,0.0,0.0,468.1,42.6
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1797,72.0,0.0,2.0,0.0,4006.7,0.0,111.3,0.0
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35559,109.0,87.0,137.0,2.0,306.5,244.7,385.3,5.6
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,14265,1574.0,163.0,143.0,218.0,11034.0,1142.7,1002.5,1528.2
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,9486,0.0,0.0,54.0,8.0,0.0,0.0,569.3,84.3
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4213,0.0,0.0,1.0,1.0,0.0,0.0,23.7,23.7
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,23979,357.0,251.0,41.0,0.0,1488.8,1046.7,171.0,0.0
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3663,0.0,0.0,16.0,0.0,0.0,0.0,436.8,0.0
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,1212,0.0,0.0,6.0,0.0,0.0,0.0,495.0,0.0
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,1373,0.0,0.0,6.0,1.0,0.0,0.0,437.0,72.8
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1343,0.0,0.0,14.0,0.0,0.0,0.0,1042.4,0.0
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,1227,0.0,0.0,2.0,0.0,0.0,0.0,163.0,0.0
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1491,0.0,1.0,0.0,0.0,0.0,67.1,0.0,0.0
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3459,0.0,0.0,1.0,0.0,0.0,0.0,28.9,0.0
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2584,0.0,0.0,1.0,0.0,0.0,0.0,38.7,0.0
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2876,187.0,0.0,4.0,11.0,6502.1,0.0,139.1,382.5
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1378,0.0,1.0,0.0,0.0,0.0,72.6,0.0,0.0
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5861,0.0,8.0,6.0,0.0,0.0,136.5,102.4,0.0
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,16798,0.0,0.0,177.0,100.0,0.0,0.0,1053.7,595.3
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1863,0.0,0.0,5.0,3.0,0.0,0.0,268.4,161.0
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,1496,0.0,16.0,2.0,0.0,0.0,1069.5,133.7,0.0
2009,76,151.0,Pope,1,Southern,Completely Rural,100.0,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2691,0.0,0.0,1.0,0.0,0.0,0.0,37.2,0.0
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1302,0.0,0.0,5.0,1.0,0.0,0.0,384.0,76.8
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12190,211.0,248.0,133.0,49.0,1730.9,2034.5,1091.1,402.0
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,25768,0.0,3.0,34.0,0.0,0.0,11.6,131.9,0.0
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2405,23.0,0.0,2.0,6.0,956.3,0.0,83.2,249.5
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,17986,1195.0,1630.0,81.0,0.0,6644.1,9062.6,450.4,0.0
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,621,0.0,47.0,0.0,0.0,0.0,7568.4,0.0,0.0
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2059,0.0,0.0,3.0,0.0,0.0,0.0,145.7,0.0
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,615,0.0,0.0,4.0,0.0,0.0,0.0,650.4,0.0
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4234,0.0,0.0,25.0,3.0,0.0,0.0,590.5,70.9
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,11910,239.0,6.0,16.0,6.0,2006.7,50.4,134.3,50.4
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,1508,0.0,0.0,3.0,0.0,0.0,0.0,198.9,0.0
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,7633,0.0,0.0,181.0,0.0,0.0,0.0,2371.3,0.0
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1032,0.0,0.0,11.0,0.0,0.0,0.0,1065.9,0.0
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,1433,33.0,0.0,0.0,0.0,2302.9,0.0,0.0,0.0
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1310,0.0,0.0,4.0,4.0,0.0,0.0,305.3,305.3
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1431,0.0,0.0,1.0,0.0,0.0,0.0,69.9,0.0
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,1164,0.0,0.0,3.0,0.0,0.0,0.0,257.7,0.0
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5545,23.0,0.0,10.0,0.0,414.8,0.0,180.3,0.0
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,79372,1096.0,0.0,50.0,15.0,1380.8,0.0,63.0,18.9
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5492,185.0,0.0,9.0,0.0,3368.5,0.0,163.9,0.0
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29592,1191.0,422.0,283.0,220.0,4024.7,1426.1,956.3,743.4
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4037,16.0,0.0,42.0,3.0,396.3,0.0,1040.4,74.3
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,6048,60.0,0.0,70.0,31.0,992.1,0.0,1157.4,512.6
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,666,0.0,0.0,4.0,0.0,0.0,0.0,600.6,0.0
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1463,0.0,0.0,2.0,0.0,0.0,0.0,136.7,0.0
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6591,201.0,0.0,16.0,0.0,3049.6,0.0,242.8,0.0
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,412,0.0,13.0,0.0,0.0,0.0,3155.3,0.0,0.0
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3308,63.0,0.0,3.0,1.0,1904.5,0.0,90.7,30.2
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,463,0.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1345,0.0,2.0,1.0,0.0,0.0,148.7,74.3,0.0
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,1353,0.0,0.0,7.0,0.0,0.0,0.0,517.4,0.0
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14567,0.0,503.0,152.0,41.0,0.0,3453.0,1043.5,281.5
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,3095,1.0,0.0,12.0,5.0,32.3,0.0,387.7,161.6
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1527,0.0,0.0,3.0,1.0,0.0,0.0,196.5,65.5
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1225,0.0,0.0,2.0,0.0,0.0,0.0,163.3,0.0
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3515,4.0,7.0,9.0,3.0,113.8,199.1,256.0,85.3
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,3842,160.0,1.0,7.0,0.0,4164.5,26.0,182.2,0.0
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,482032,0.0,0.0,2113.0,534.0,0.0,0.0,438.4,110.8
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1713,0.0,0.0,7.0,0.0,0.0,0.0,408.6,0.0
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1021,1.0,0.0,0.0,0.0,97.9,0.0,0.0,0.0
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8925,2.0,484.0,8.0,0.0,22.4,5423.0,89.6,0.0
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1515,0.0,0.0,6.0,0.0,0.0,0.0,396.0,0.0
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,93776,752.0,322.0,410.0,18.0,801.9,343.4,437.2,19.2
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1682,0.0,0.0,14.0,0.0,0.0,0.0,832.3,0.0
2010,24,47.0,Edwards,2,Southern,Completely Rural,100.0,618,2.0,1.0,0.0,0.0,323.6,161.8,0.0,0.0
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3367,0.0,0.0,8.0,1.0,0.0,0.0,237.6,29.7
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2021,0.0,0.0,3.0,0.0,0.0,0.0,148.4,0.0
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,1373,0.0,0.0,7.0,0.0,0.0,0.0,509.8,0.0
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3667,31.0,18.0,2.0,0.0,845.4,490.9,54.5,0.0
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3170,133.0,2.0,5.0,0.0,4195.6,63.1,157.7,0.0
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,452,0.0,0.0,8.0,0.0,0.0,0.0,1769.9,0.0
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,5385,52.0,0.0,1.0,2.0,965.6,0.0,18.6,37.1
2010,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,771,0.0,1.0,0.0,0.0,0.0,129.7,0.0,0.0
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1687,53.0,0.0,1.0,0.0,3141.7,0.0,59.3,0.0
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,359,0.0,0.0,6.0,0.0,0.0,0.0,1671.3,0.0
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,663,12.0,0.0,2.0,0.0,1810.0,0.0,301.7,0.0
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,4921,118.0,0.0,5.0,1.0,2397.9,0.0,101.6,20.3
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3023,53.0,4.0,8.0,1.0,1753.2,132.3,264.6,33.1
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4113,0.0,0.0,7.0,0.0,0.0,0.0,170.2,0.0
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,876,0.0,0.0,1.0,0.0,0.0,0.0,114.2,0.0
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3337,0.0,0.0,7.0,0.0,0.0,0.0,209.8,0.0
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2173,73.0,0.0,17.0,1.0,3359.4,0.0,782.3,46.0
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1955,0.0,0.0,12.0,0.0,0.0,0.0,613.8,0.0
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1021,0.0,0.0,5.0,0.0,0.0,0.0,489.7,0.0
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,58410,442.0,598.0,353.0,449.0,756.7,1023.8,604.3,768.7
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11393,210.0,246.0,41.0,0.0,1843.2,2159.2,359.9,0.0
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,13652,233.0,12.0,55.0,17.0,1706.7,87.9,402.9,124.5
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,4367,42.0,2.0,12.0,2.0,961.8,45.8,274.8,45.8
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,80039,310.0,392.0,322.0,131.0,387.3,489.8,402.3,163.7
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,10700,290.0,33.0,20.0,0.0,2710.3,308.4,186.9,0.0
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1265,0.0,0.0,2.0,0.0,0.0,0.0,158.1,0.0
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3102,237.0,0.0,4.0,0.0,7640.2,0.0,128.9,0.0
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3574,398.0,9.0,19.0,0.0,11136.0,251.8,531.6,0.0
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,2402,0.0,0.0,11.0,4.0,0.0,0.0,458.0,166.5
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1924,138.0,2.0,1.0,0.0,7172.6,104.0,52.0,0.0
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35691,163.0,58.0,149.0,14.0,456.7,162.5,417.5,39.2
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,14732,1972.0,92.0,129.0,78.0,13385.8,624.5,875.6,529.5
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,9942,0.0,0.0,65.0,22.0,0.0,0.0,653.8,221.3
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4358,0.0,0.0,3.0,2.0,0.0,0.0,68.8,45.9
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,24261,259.0,0.0,36.0,0.0,1067.6,0.0,148.4,0.0
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3674,0.0,0.0,22.0,0.0,0.0,0.0,598.8,0.0
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,1156,0.0,0.0,9.0,1.0,0.0,0.0,778.5,86.5
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,1377,0.0,0.0,8.0,3.0,0.0,0.0,581.0,217.9
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1378,0.0,0.0,11.0,0.0,0.0,0.0,798.3,0.0
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,1270,0.0,0.0,3.0,0.0,0.0,0.0,236.2,0.0
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3416,0.0,0.0,2.0,0.0,0.0,0.0,58.5,0.0
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2560,0.0,0.0,13.0,3.0,0.0,0.0,507.8,117.2
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3031,263.0,0.0,16.0,1.0,8677.0,0.0,527.9,33.0
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5593,0.0,3.0,4.0,0.0,0.0,53.6,71.5,0.0
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17377,0.0,0.0,193.0,117.0,0.0,0.0,1110.7,673.3
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1833,0.0,2.0,2.0,1.0,0.0,109.1,109.1,54.6
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,540,0.0,0.0,2.0,0.0,0.0,0.0,370.4,0.0
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2678,0.0,0.0,1.0,0.0,0.0,0.0,37.3,0.0
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1359,0.0,0.0,3.0,1.0,0.0,0.0,220.8,73.6
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12801,178.0,179.0,110.0,51.0,1390.5,1398.3,859.3,398.4
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,27328,0.0,0.0,24.0,2.0,0.0,0.0,87.8,7.3
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2251,31.0,0.0,7.0,0.0,1377.2,0.0,311.0,0.0
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18409,912.0,1584.0,87.0,0.0,4954.1,8604.5,472.6,0.0
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,664,0.0,49.0,7.0,0.0,0.0,7379.5,1054.2,0.0
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2133,0.0,0.0,5.0,0.0,0.0,0.0,234.4,0.0
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,614,0.0,0.0,1.0,0.0,0.0,0.0,162.9,0.0
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4385,0.0,0.0,17.0,3.0,0.0,0.0,387.7,68.4
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12470,344.0,52.0,25.0,3.0,2758.6,417.0,200.5,24.1
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,1457,0.0,0.0,6.0,0.0,0.0,0.0,411.8,0.0
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,7900,0.0,0.0,111.0,0.0,0.0,0.0,1405.1,0.0
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1021,0.0,0.0,9.0,0.0,0.0,0.0,881.5,0.0
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,1591,26.0,0.0,3.0,0.0,1634.2,0.0,188.6,0.0
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1285,0.0,0.0,3.0,0.0,0.0,0.0,233.5,0.0
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1475,0.0,0.0,1.0,0.0,0.0,0.0,67.8,0.0
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,1171,0.0,0.0,2.0,0.0,0.0,0.0,170.8,0.0
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5654,48.0,30.0,8.0,0.0,849.0,530.6,141.5,0.0
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,80406,1489.0,5.0,29.0,17.0,1851.9,6.2,36.1,21.1
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5643,192.0,0.0,8.0,0.0,3402.4,0.0,141.8,0.0
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29374,1610.0,0.0,286.0,240.0,5481.0,0.0,973.7,817.0
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4083,13.0,2.0,28.0,3.0,318.4,49.0,685.8,73.5
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,538,0.0,0.0,1.0,0.0,0.0,0.0,185.9,0.0
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,6855,51.0,0.0,38.0,22.0,744.0,0.0,554.3,320.9
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1665,0.0,8.0,5.0,0.0,0.0,480.5,300.3,0.0
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7422,163.0,0.0,26.0,0.0,2196.2,0.0,350.3,0.0
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,468,0.0,11.0,6.0,0.0,0.0,2350.4,1282.1,0.0
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3745,55.0,2.0,1.0,0.0,1468.6,53.4,26.7,0.0
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1523,0.0,2.0,3.0,0.0,0.0,131.3,197.0,0.0
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,1530,0.0,0.0,8.0,0.0,0.0,0.0,522.9,0.0
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,17015,0.0,391.0,150.0,19.0,0.0,2298.0,881.6,111.7
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,3523,0.0,13.0,17.0,4.0,0.0,369.0,482.5,113.5
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1752,0.0,1.0,3.0,0.0,0.0,57.1,171.2,0.0
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1399,0.0,0.0,2.0,0.0,0.0,0.0,143.0,0.0
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4033,0.0,3.0,9.0,0.0,0.0,74.4,223.2,0.0
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,4416,117.0,0.0,13.0,0.0,2649.5,0.0,294.4,0.0
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,545843,0.0,0.0,2260.0,531.0,0.0,0.0,414.0,97.3
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1923,0.0,1.0,4.0,0.0,0.0,52.0,208.0,0.0
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10229,0.0,70.0,4.0,0.0,0.0,684.3,39.1,0.0
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1758,0.0,0.0,3.0,0.0,0.0,0.0,170.6,0.0
