year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,minor_in_poverty,minor_in_poverty_rate
2005,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14335.0,2316.0,16156.3
2005,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,186813.0,12094.0,6473.9
2005,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14007.0,2728.0,19476.0
2005,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,74244.0,13522.0,18212.9
2005,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9450.0,681.0,7206.3
2006,1,1.0,Adams,8,Central,Mostly Urban,32.6,15602.0,2469.0,15824.9
2006,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,2024.0,867.0,42836.0
2006,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3741.0,573.0,15316.8
2006,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15309.0,1679.0,10967.4
2006,5,9.0,Brown,8,Central,Mostly Urban,41.1,1096.0,131.0,11952.6
2006,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8316.0,1091.0,13119.3
2006,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1095.0,135.0,12328.8
2006,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3420.0,556.0,16257.3
2006,9,17.0,Cass,8,Central,Mostly Rural,52.1,3415.0,592.0,17335.3
2006,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37510.0,6064.0,16166.4
2006,11,21.0,Christian,4,Central,Mostly Urban,43.5,8154.0,1506.0,18469.5
2006,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3988.0,660.0,16549.6
2006,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3245.0,641.0,19753.5
2006,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8415.0,823.0,9780.2
2006,15,29.0,Coles,5,Central,Mostly Urban,24.3,9464.0,1739.0,18374.9
2006,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1305283.0,298421.0,22862.6
2006,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4125.0,836.0,20266.7
2006,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2565.0,442.0,17232.0
2006,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,22644.0,2110.0,9318.1
2006,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3944.0,637.0,16151.1
2006,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5156.0,708.0,13731.6
2006,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,236314.0,14618.0,6185.8
2006,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4171.0,793.0,19012.2
2006,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1392.0,234.0,16810.3
2006,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8975.0,1138.0,12679.7
2006,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4783.0,1097.0,22935.4
2006,27,53.0,Ford,11,Central,Mostly Urban,41.8,3420.0,412.0,12046.8
2006,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8992.0,2547.0,28325.2
2006,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7887.0,1591.0,20172.4
2006,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1294.0,353.0,27279.8
2006,31,61.0,Greene,7,Central,Mostly Rural,70.8,3354.0,675.0,20125.2
2006,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12202.0,785.0,6433.4
2006,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1843.0,411.0,22300.6
2006,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4283.0,678.0,15830.0
2006,35,69.0,Hardin,2,Southern,Completely Rural,100.0,873.0,257.0,29438.7
2006,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1519.0,268.0,17643.2
2006,37,73.0,Henry,14,Central,Mostly Rural,50.3,11806.0,1461.0,12375.1
2006,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7313.0,1081.0,14781.9
2006,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10517.0,2953.0,28078.3
2006,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2215.0,359.0,16207.7
2006,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9062.0,2021.0,22301.9
2006,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5216.0,613.0,11752.3
2006,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4727.0,560.0,11846.8
2006,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2428.0,522.0,21499.2
2006,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,145739.0,16642.0,11419.0
2006,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28472.0,5213.0,18309.2
2006,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,26555.0,1171.0,4409.7
2006,48,95.0,Knox,9,Central,Mostly Urban,24.3,11081.0,2525.0,22786.8
2006,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,198864.0,15956.0,8023.6
2006,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26999.0,3907.0,14470.9
2006,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3261.0,725.0,22232.4
2006,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7936.0,935.0,11781.8
2006,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9351.0,1269.0,13570.7
2006,54,107.0,Logan,11,Central,Mostly Urban,39.9,6133.0,944.0,15392.1
2006,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5053.0,1147.0,22699.4
2006,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,86799.0,5097.0,5872.2
2006,57,113.0,McLean,11,Central,Mostly Urban,16.5,37028.0,4160.0,11234.7
2006,58,115.0,Macon,6,Central,Mostly Urban,15.3,25358.0,6346.0,25025.6
2006,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11022.0,1732.0,15714.0
2006,60,119.0,Madison,3,Southern,Mostly Urban,13.3,62456.0,9983.0,15984.1
2006,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9578.0,2381.0,24859.1
2006,62,123.0,Marshall,10,Central,Completely Rural,100.0,2975.0,339.0,11395.0
2006,63,125.0,Mason,8,Central,Mostly Rural,77.5,3566.0,615.0,17246.2
2006,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3443.0,764.0,22190.0
2006,65,129.0,Menard,8,Central,Mostly Rural,75.7,2962.0,380.0,12829.2
2006,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3818.0,504.0,13200.6
2006,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,8062.0,354.0,4391.0
2006,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6530.0,1209.0,18514.5
2006,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7557.0,1322.0,17493.7
2006,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3496.0,466.0,13329.5
2006,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,14080.0,1400.0,9943.2
2006,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44712.0,9375.0,20967.5
2006,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4826.0,882.0,18276.0
2006,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3981.0,339.0,8515.4
2006,75,149.0,Pike,8,Central,Mostly Rural,72.3,3753.0,739.0,19690.9
2006,76,151.0,Pope,1,Southern,Completely Rural,100.0,760.0,202.0,26578.9
2006,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1618.0,636.0,39307.8
2006,78,155.0,Putnam,10,Central,Completely Rural,100.0,1298.0,144.0,11094.0
2006,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7058.0,1189.0,16846.1
2006,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3543.0,681.0,19221.0
2006,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33041.0,6625.0,20050.8
2006,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,67797.0,13690.0,20192.6
2006,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6134.0,1641.0,26752.5
2006,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46318.0,8287.0,17891.5
2006,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1562.0,224.0,14340.6
2006,86,171.0,Scott,7,Central,Completely Rural,100.0,1194.0,205.0,17169.2
2006,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5078.0,745.0,14671.1
2006,88,175.0,Stark,10,Central,Completely Rural,100.0,1459.0,219.0,15010.3
2006,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11009.0,2076.0,18857.3
2006,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30415.0,3472.0,11415.4
2006,91,181.0,Union,1,Southern,Mostly Rural,65.9,4040.0,888.0,21980.2
2006,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,20081.0,5393.0,26856.2
2006,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2750.0,523.0,19018.2
2006,94,187.0,Warren,9,Central,Mostly Urban,45.5,3765.0,653.0,17344.0
2006,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3508.0,359.0,10233.8
2006,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3696.0,691.0,18695.9
2006,97,193.0,White,2,Southern,Mostly Rural,62.0,3104.0,661.0,21295.1
2006,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14283.0,2130.0,14912.8
2006,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,193463.0,13516.0,6986.3
2006,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13925.0,3189.0,22901.3
2006,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,74668.0,14172.0,18980.0
2006,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9496.0,726.0,7645.3
2007,1,1.0,Adams,8,Central,Mostly Urban,32.6,15462.0,2424.0,15677.1
2007,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1964.0,845.0,43024.4
2007,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3753.0,541.0,14415.1
2007,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15762.0,2136.0,13551.6
2007,5,9.0,Brown,8,Central,Mostly Urban,41.1,1086.0,147.0,13535.9
2007,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8283.0,1095.0,13219.8
2007,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1074.0,131.0,12197.4
2007,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3335.0,601.0,18021.0
2007,9,17.0,Cass,8,Central,Mostly Rural,52.1,3474.0,534.0,15371.3
2007,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37810.0,6961.0,18410.5
2007,11,21.0,Christian,4,Central,Mostly Urban,43.5,8016.0,1352.0,16866.3
2007,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3948.0,682.0,17274.6
2007,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3161.0,575.0,18190.4
2007,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8346.0,871.0,10436.1
2007,15,29.0,Coles,5,Central,Mostly Urban,24.3,9380.0,1553.0,16556.5
2007,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1292076.0,281408.0,21779.5
2007,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4047.0,793.0,19594.8
2007,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2524.0,415.0,16442.2
2007,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,23142.0,2175.0,9398.5
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3901.0,570.0,14611.6
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5070.0,664.0,13096.6
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,234122.0,13181.0,5630.0
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4127.0,722.0,17494.5
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1394.0,212.0,15208.0
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8801.0,1119.0,12714.5
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4790.0,963.0,20104.4
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,3397.0,390.0,11480.7
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8968.0,2232.0,24888.5
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7790.0,1378.0,17689.3
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1278.0,359.0,28090.8
2007,31,61.0,Greene,7,Central,Mostly Rural,70.8,3267.0,605.0,18518.5
2007,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12739.0,835.0,6554.7
2007,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1794.0,344.0,19175.0
2007,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4234.0,622.0,14690.6
2007,35,69.0,Hardin,2,Southern,Completely Rural,100.0,878.0,277.0,31549.0
2007,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1517.0,256.0,16875.4
2007,37,73.0,Henry,14,Central,Mostly Rural,50.3,11756.0,1440.0,12249.1
2007,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7234.0,1149.0,15883.3
2007,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10394.0,3005.0,28910.9
2007,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2186.0,355.0,16239.7
2007,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8952.0,1925.0,21503.6
2007,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5155.0,629.0,12201.7
2007,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4641.0,543.0,11700.1
2007,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2453.0,432.0,17611.1
2007,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,148245.0,16234.0,10950.8
2007,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28689.0,4582.0,15971.3
2007,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,29576.0,1343.0,4540.8
2007,48,95.0,Knox,9,Central,Mostly Urban,24.3,10891.0,2719.0,24965.6
2007,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,198051.0,16488.0,8325.1
2007,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26855.0,3670.0,13666.0
2007,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3189.0,638.0,20006.3
2007,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7881.0,927.0,11762.5
2007,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9261.0,1259.0,13594.6
2007,54,107.0,Logan,11,Central,Mostly Urban,39.9,6021.0,869.0,14432.8
2007,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5053.0,1062.0,21017.2
2007,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,87090.0,5418.0,6221.2
2007,57,113.0,McLean,11,Central,Mostly Urban,16.5,37478.0,4335.0,11566.8
2007,58,115.0,Macon,6,Central,Mostly Urban,15.3,25055.0,5987.0,23895.4
2007,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10958.0,1860.0,16973.9
2007,60,119.0,Madison,3,Southern,Mostly Urban,13.3,62183.0,9482.0,15248.5
2007,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9531.0,2249.0,23596.7
2007,62,123.0,Marshall,10,Central,Completely Rural,100.0,2987.0,344.0,11516.6
2007,63,125.0,Mason,8,Central,Mostly Rural,77.5,3534.0,642.0,18166.4
2007,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3409.0,750.0,22000.6
2007,65,129.0,Menard,8,Central,Mostly Rural,75.7,2980.0,366.0,12281.9
2007,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3742.0,415.0,11090.3
2007,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,8106.0,365.0,4502.8
2007,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6436.0,1224.0,19018.0
2007,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7459.0,1397.0,18729.1
2007,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3507.0,463.0,13202.2
2007,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13968.0,1366.0,9779.5
2007,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44828.0,8438.0,18823.1
2007,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4696.0,906.0,19293.0
2007,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3929.0,318.0,8093.7
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,3771.0,713.0,18907.5
2007,76,151.0,Pope,1,Southern,Completely Rural,100.0,751.0,225.0,29960.1
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1603.0,553.0,34497.8
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,1325.0,142.0,10717.0
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6948.0,1233.0,17746.1
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3494.0,652.0,18660.6
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,32868.0,6630.0,20171.6
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,67350.0,17186.0,25517.4
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6143.0,1551.0,25248.3
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46203.0,8246.0,17847.3
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1545.0,241.0,15598.7
2007,86,171.0,Scott,7,Central,Completely Rural,100.0,1176.0,173.0,14710.9
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4993.0,701.0,14039.7
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,1431.0,202.0,14116.0
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10780.0,2350.0,21799.6
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30627.0,3350.0,10938.1
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,4021.0,919.0,22855.0
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19939.0,5431.0,27238.1
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2682.0,514.0,19164.8
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,3792.0,611.0,16112.9
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3453.0,332.0,9614.8
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3731.0,682.0,18279.3
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,3083.0,594.0,19266.9
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13991.0,2141.0,15302.7
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,196323.0,13829.0,7044.0
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14035.0,3197.0,22778.8
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,75846.0,15666.0,20655.0
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9552.0,690.0,7223.6
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,15318.0,2524.0,16477.3
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1950.0,854.0,43794.9
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3684.0,582.0,15798.0
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15968.0,1619.0,10139.0
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,1109.0,139.0,12533.8
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8205.0,1164.0,14186.5
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1044.0,138.0,13218.4
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3329.0,571.0,17152.3
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,3447.0,580.0,16826.2
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37787.0,6366.0,16847.1
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,7959.0,1440.0,18092.7
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3891.0,697.0,17913.1
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3138.0,552.0,17590.8
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8323.0,760.0,9131.3
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,9333.0,1862.0,19950.7
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1284432.0,278054.0,21648.0
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3976.0,716.0,18008.0
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2504.0,407.0,16254.0
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,23230.0,2364.0,10176.5
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3897.0,593.0,15216.8
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5026.0,645.0,12833.3
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,231963.0,16619.0,7164.5
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4046.0,744.0,18388.5
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1388.0,211.0,15201.7
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8633.0,1281.0,14838.4
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4731.0,1020.0,21559.9
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,3378.0,470.0,13913.6
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8912.0,2456.0,27558.3
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7683.0,1578.0,20538.9
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1240.0,328.0,26451.6
2008,31,61.0,Greene,7,Central,Mostly Rural,70.8,3228.0,660.0,20446.1
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12995.0,967.0,7441.3
2008,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1787.0,381.0,21320.6
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4133.0,625.0,15122.2
2008,35,69.0,Hardin,2,Southern,Completely Rural,100.0,864.0,259.0,29976.9
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1466.0,263.0,17940.0
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,11684.0,1479.0,12658.3
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7257.0,1107.0,15254.2
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10275.0,2888.0,28107.1
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2191.0,349.0,15928.8
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8861.0,2113.0,23846.1
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5208.0,623.0,11962.4
2008,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4566.0,558.0,12220.8
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2415.0,451.0,18674.9
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,149921.0,19015.0,12683.3
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28733.0,5456.0,18988.6
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,31126.0,1482.0,4761.3
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,10748.0,2316.0,21548.2
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,196856.0,20491.0,10409.1
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26636.0,3885.0,14585.5
2008,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3168.0,679.0,21433.1
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7802.0,920.0,11791.8
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9173.0,1171.0,12765.7
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,6012.0,885.0,14720.6
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4980.0,1024.0,20562.2
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,86644.0,5429.0,6265.9
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,37705.0,3801.0,10080.9
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,24729.0,5371.0,21719.4
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10807.0,1935.0,17905.1
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,61869.0,10873.0,17574.2
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9430.0,2105.0,22322.4
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,2919.0,364.0,12470.0
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,3466.0,696.0,20080.8
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3467.0,785.0,22642.1
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,2943.0,401.0,13625.6
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3746.0,411.0,10971.7
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,8093.0,373.0,4608.9
2008,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6301.0,1439.0,22837.6
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7370.0,1301.0,17652.6
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3501.0,473.0,13510.4
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13802.0,1453.0,10527.5
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44949.0,9593.0,21342.0
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4642.0,914.0,19689.8
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3916.0,295.0,7533.2
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,3695.0,714.0,19323.4
2008,76,151.0,Pope,1,Southern,Completely Rural,100.0,738.0,211.0,28590.8
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1536.0,521.0,33919.3
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,1325.0,152.0,11471.7
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6889.0,1224.0,17767.5
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3407.0,681.0,19988.3
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,32730.0,6329.0,19337.0
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,67047.0,16056.0,23947.4
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6050.0,1633.0,26991.7
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46104.0,7155.0,15519.3
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1491.0,244.0,16364.9
2008,86,171.0,Scott,7,Central,Completely Rural,100.0,1174.0,150.0,12776.8
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4976.0,697.0,14007.2
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,1478.0,209.0,14140.7
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10668.0,1957.0,18344.6
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30563.0,3237.0,10591.2
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,3989.0,933.0,23389.3
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19541.0,4329.0,22153.4
