year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,average_daily_population,booking,average_daily_population_rate,booking_rate
1983,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,8456,264.0,8.0,3122.0,94.6
1983,78,155.0,Putnam,10,Central,Completely Rural,100.0,6101,23.0,1.0,377.0,16.4
1983,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35810,695.0,10.0,1940.8,27.9
1983,80,159.0,Richland,2,Southern,Mostly Urban,43.5,18416,421.0,6.0,2286.1,32.6
1983,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,164006,2246.0,88.0,1369.5,53.7
1983,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,265569,6084.0,259.0,2290.9,97.5
1983,83,165.0,Saline,1,Southern,Mostly Urban,43.7,29025,951.0,18.0,3276.5,62.0
1983,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,175971,7152.0,122.0,4064.3,69.3
1983,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8149,174.0,5.0,2135.2,61.4
1983,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23464,201.0,4.0,856.6,17.0
1983,88,175.0,Stark,10,Central,Completely Rural,100.0,7160,32.0,2.0,446.9,27.9
1983,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49532,922.0,32.0,1861.4,64.6
1983,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,129168,1750.0,44.0,1354.8,34.1
1983,91,181.0,Union,1,Southern,Mostly Rural,65.9,18277,221.0,4.0,1209.2,21.9
1983,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,92758,4306.0,69.0,4642.2,74.4
1983,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14021,415.0,11.0,2959.8,78.5
1983,94,187.0,Warren,9,Central,Mostly Urban,45.5,21482,259.0,16.0,1205.7,74.5
1983,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15438,147.0,3.0,952.2,19.4
1983,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,18794,243.0,9.0,1293.0,47.9
1983,97,193.0,White,2,Southern,Mostly Rural,62.0,18168,666.0,13.0,3665.8,71.6
1983,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,63443,756.0,46.0,1191.6,72.5
1983,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,326758,5072.0,102.0,1552.2,31.2
1983,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,58112,979.0,26.0,1684.7,44.7
1983,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,248221,11808.0,236.0,4757.1,95.1
1984,1,1.0,Adams,8,Central,Mostly Urban,32.6,69501,1648.0,58.0,2371.2,83.5
1984,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11945,467.0,10.0,3909.6,83.7
1984,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15748,204.0,3.0,1295.4,19.1
1984,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29175,1142.0,12.0,3914.3,41.1
1984,6,11.0,Bureau,13,Central,Mostly Rural,57.4,38058,985.0,19.0,2588.2,49.9
1984,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5704,65.0,1.0,1139.6,17.5
1984,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18058,132.0,11.0,731.0,60.9
1984,9,17.0,Cass,8,Central,Mostly Rural,52.1,14434,131.0,3.0,907.6,20.8
1984,10,19.0,Champaign,6,Central,Mostly Urban,12.7,170839,2855.0,76.0,1671.2,44.5
1984,11,21.0,Christian,4,Central,Mostly Urban,43.5,36161,670.0,9.0,1852.8,24.9
1984,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16713,242.0,8.0,1448.0,47.9
1984,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15487,153.0,5.0,987.9,32.3
1984,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33935,845.0,15.0,2490.1,44.2
1984,15,29.0,Coles,5,Central,Mostly Urban,24.3,52685,1045.0,31.0,1983.5,58.8
1984,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5220920,,5066.0,,97.0
1984,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,21079,180.0,8.0,853.9,38.0
1984,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10927,82.0,3.0,750.4,27.5
1984,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,72697,1273.0,26.0,1751.1,35.8
1984,20,39.0,De Witt,6,Central,Mostly Urban,48.8,17584,311.0,6.0,1768.7,34.1
1984,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19590,207.0,9.0,1056.7,45.9
1984,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,701251,8684.0,165.0,1238.4,23.5
1984,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21251,270.0,4.0,1270.5,18.8
1984,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31208,935.0,7.0,2996.0,22.4
1984,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22058,955.0,13.0,4329.5,58.9
1984,27,53.0,Ford,11,Central,Mostly Urban,41.8,15014,133.0,12.0,885.8,79.9
1984,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,43098,1124.0,24.0,2608.0,55.7
1984,29,57.0,Fulton,9,Central,Mostly Rural,60.0,41281,410.0,26.0,993.2,63.0
1984,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7644,407.0,3.0,5324.4,39.2
1984,31,61.0,Greene,7,Central,Mostly Rural,70.8,15986,258.0,5.0,1613.9,31.3
1984,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,30735,636.0,13.0,2069.3,42.3
1984,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9166,193.0,5.0,2105.6,54.5
1984,34,67.0,Hancock,9,Central,Mostly Rural,71.0,23247,467.0,9.0,2008.9,38.7
1984,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5469,64.0,1.0,1170.2,18.3
1984,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8799,182.0,8.0,2068.4,90.9
1984,37,73.0,Henry,14,Central,Mostly Rural,50.3,55530,872.0,33.0,1570.3,59.4
1984,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,32541,717.0,19.0,2203.4,58.4
1984,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61480,1112.0,31.0,1808.7,50.4
1984,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11289,106.0,3.0,939.0,26.6
1984,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38281,762.0,21.0,1990.5,54.9
1984,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20376,155.0,2.0,760.7,9.8
1984,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22944,226.0,10.0,985.0,43.6
1984,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,286381,4193.0,92.0,1464.1,32.1
1984,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,98513,2453.0,63.0,2490.0,64.0
1984,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37261,147.0,6.0,394.5,16.1
1984,48,95.0,Knox,9,Central,Mostly Urban,24.3,58668,1942.0,32.0,3310.2,54.5
1984,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,457407,6406.0,90.0,1400.5,19.7
1984,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,108595,1425.0,46.0,1312.2,42.4
1984,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,18092,264.0,3.0,1459.2,16.6
1984,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34476,1213.0,13.0,3518.4,37.7
1984,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40495,492.0,24.0,1215.0,59.3
1984,54,107.0,Logan,11,Central,Mostly Urban,39.9,30947,1014.0,18.0,3276.6,58.2
1984,55,109.0,McDonough,9,Central,Mostly Urban,29.5,36601,452.0,14.0,1234.9,38.3
1984,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,154773,3913.0,22.0,2528.2,14.2
1984,57,113.0,McLean,11,Central,Mostly Urban,16.5,122295,2075.0,85.0,1696.7,69.5
1984,58,115.0,Macon,6,Central,Mostly Urban,15.3,126033,3491.0,79.0,2769.9,62.7
1984,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,49274,526.0,11.0,1067.5,22.3
1984,60,119.0,Madison,3,Southern,Mostly Urban,13.3,245117,2681.0,119.0,1093.8,48.5
1984,61,121.0,Marion,4,Southern,Mostly Urban,45.1,44139,567.0,21.0,1284.6,47.6
1984,62,123.0,Marshall,10,Central,Completely Rural,100.0,13805,204.0,8.0,1477.7,58.0
1984,63,125.0,Mason,8,Central,Mostly Rural,77.5,17906,146.0,5.0,815.4,27.9
1984,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14951,425.0,9.0,2842.6,60.2
1984,65,129.0,Menard,8,Central,Mostly Rural,75.7,11603,35.0,2.0,301.6,17.2
1984,66,131.0,Mercer,14,Central,Mostly Rural,77.8,18977,290.0,6.0,1528.2,31.6
1984,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,20605,181.0,6.0,878.4,29.1
1984,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,32023,412.0,10.0,1286.6,31.2
1984,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36976,547.0,12.0,1479.3,32.5
1984,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14511,102.0,5.0,702.9,34.5
1984,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45920,1470.0,31.0,3201.2,67.5
1984,72,143.0,Peoria,10,Central,Mostly Urban,14.6,190605,8204.0,215.0,4304.2,112.8
1984,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22258,299.0,11.0,1343.3,49.4
1984,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16305,224.0,6.0,1373.8,36.8
1984,75,149.0,Pike,8,Central,Mostly Rural,72.3,18788,351.0,6.0,1868.2,31.9
1984,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,8349,210.0,7.0,2515.3,83.8
1984,78,155.0,Putnam,10,Central,Completely Rural,100.0,6090,15.0,1.0,246.3,16.4
1984,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35461,589.0,11.0,1661.0,31.0
1984,80,159.0,Richland,2,Southern,Mostly Urban,43.5,18243,291.0,5.0,1595.1,27.4
1984,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,162115,1835.0,88.0,1131.9,54.3
1984,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,265028,6111.0,243.0,2305.8,91.7
1984,83,165.0,Saline,1,Southern,Mostly Urban,43.7,28698,1230.0,25.0,4286.0,87.1
1984,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,176144,7044.0,94.0,3999.0,53.4
1984,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7993,109.0,3.0,1363.7,37.5
1984,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23294,126.0,6.0,540.9,25.8
1984,88,175.0,Stark,10,Central,Completely Rural,100.0,7070,37.0,5.0,523.3,70.7
1984,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49362,791.0,34.0,1602.4,68.9
1984,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,127568,1625.0,49.0,1273.8,38.4
1984,91,181.0,Union,1,Southern,Mostly Rural,65.9,18266,235.0,4.0,1286.5,21.9
1984,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,92141,4181.0,94.0,4537.6,102.0
1984,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13939,361.0,10.0,2589.9,71.7
1984,94,187.0,Warren,9,Central,Mostly Urban,45.5,21084,251.0,19.0,1190.5,90.1
1984,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15219,137.0,2.0,900.2,13.1
1984,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,18612,291.0,10.0,1563.5,53.7
1984,97,193.0,White,2,Southern,Mostly Rural,62.0,18086,589.0,13.0,3256.7,71.9
1984,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,62828,733.0,43.0,1166.7,68.4
1984,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,328511,4299.0,108.0,1308.6,32.9
1984,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,58384,1131.0,36.0,1937.2,61.7
1984,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,247853,11260.0,231.0,4543.0,93.2
1985,1,1.0,Adams,8,Central,Mostly Urban,32.6,68547,1563.0,59.0,2280.2,86.1
1985,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11677,356.0,8.0,3048.7,68.5
1985,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15599,162.0,3.0,1038.5,19.2
1985,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29483,912.0,10.0,3093.3,33.9
1985,6,11.0,Bureau,13,Central,Mostly Rural,57.4,37704,1424.0,21.0,3776.8,55.7
1985,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5551,53.0,1.0,954.8,18.0
1985,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17801,176.0,14.0,988.7,78.6
1985,9,17.0,Cass,8,Central,Mostly Rural,52.1,14223,97.0,2.0,682.0,14.1
1985,10,19.0,Champaign,6,Central,Mostly Urban,12.7,171355,3142.0,101.0,1833.6,58.9
1985,11,21.0,Christian,4,Central,Mostly Urban,43.5,35700,592.0,9.0,1658.3,25.2
1985,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16555,205.0,10.0,1238.3,60.4
1985,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15180,155.0,4.0,1021.1,26.4
1985,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33781,729.0,15.0,2158.0,44.4
1985,15,29.0,Coles,5,Central,Mostly Urban,24.3,52594,923.0,36.0,1755.0,68.4
1985,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5201817,53101.0,4933.0,1020.8,94.8
1985,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20896,176.0,6.0,842.3,28.7
1985,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10879,89.0,3.0,818.1,27.6
1985,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,72978,1232.0,33.0,1688.2,45.2
1985,20,39.0,De Witt,6,Central,Mostly Urban,48.8,17442,343.0,4.0,1966.5,22.9
1985,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19552,184.0,10.0,941.1,51.1
1985,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,714497,10519.0,220.0,1472.2,30.8
1985,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20968,295.0,7.0,1406.9,33.4
1985,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31354,1218.0,9.0,3884.7,28.7
1985,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21788,848.0,9.0,3892.1,41.3
1985,27,53.0,Ford,11,Central,Mostly Urban,41.8,14921,164.0,8.0,1099.1,53.6
1985,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,42969,892.0,25.0,2075.9,58.2
1985,29,57.0,Fulton,9,Central,Mostly Rural,60.0,39793,406.0,30.0,1020.3,75.4
1985,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7602,335.0,3.0,4406.7,39.5
1985,31,61.0,Greene,7,Central,Mostly Rural,70.8,15874,296.0,8.0,1864.7,50.4
1985,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,30845,593.0,10.0,1922.5,32.4
1985,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9086,135.0,6.0,1485.8,66.0
1985,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22720,539.0,8.0,2372.4,35.2
1985,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5369,97.0,1.0,1806.7,18.6
1985,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8653,192.0,7.0,2218.9,80.9
1985,37,73.0,Henry,14,Central,Mostly Rural,50.3,54721,810.0,32.0,1480.2,58.5
1985,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,32156,598.0,16.0,1859.7,49.8
1985,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61440,1278.0,26.0,2080.1,42.3
1985,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11133,136.0,4.0,1221.6,35.9
1985,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38577,711.0,26.0,1843.1,67.4
1985,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22871,192.0,8.0,839.5,35.0
1985,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,289277,4778.0,98.0,1651.7,33.9
1985,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,97039,2115.0,61.0,2179.5,62.9
1985,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37283,169.0,4.0,453.3,10.7
1985,48,95.0,Knox,9,Central,Mostly Urban,24.3,57554,1905.0,35.0,3309.9,60.8
1985,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,465821,6444.0,167.0,1383.4,35.9
1985,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,107957,1349.0,45.0,1249.6,41.7
1985,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,17860,243.0,3.0,1360.6,16.8
1985,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34330,1353.0,15.0,3941.2,43.7
1985,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40191,551.0,21.0,1371.0,52.3
1985,54,107.0,Logan,11,Central,Mostly Urban,39.9,31354,1207.0,12.0,3849.6,38.3
1985,55,109.0,McDonough,9,Central,Mostly Urban,29.5,35954,479.0,16.0,1332.3,44.5
1985,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,157672,3919.0,21.0,2485.5,13.3
1985,57,113.0,McLean,11,Central,Mostly Urban,16.5,122918,2079.0,88.0,1691.4,71.6
1985,58,115.0,Macon,6,Central,Mostly Urban,15.3,124970,3593.0,75.0,2875.1,60.0
1985,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,49182,548.0,11.0,1114.2,22.4
1985,60,119.0,Madison,3,Southern,Mostly Urban,13.3,246494,5154.0,106.0,2090.9,43.0
1985,61,121.0,Marion,4,Southern,Mostly Urban,45.1,43675,721.0,23.0,1650.8,52.7
1985,62,123.0,Marshall,10,Central,Completely Rural,100.0,13478,217.0,6.0,1610.0,44.5
1985,63,125.0,Mason,8,Central,Mostly Rural,77.5,17520,158.0,5.0,901.8,28.5
1985,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14968,349.0,12.0,2331.6,80.2
1985,65,129.0,Menard,8,Central,Mostly Rural,75.7,11592,34.0,2.0,293.3,17.3
1985,66,131.0,Mercer,14,Central,Mostly Rural,77.8,18584,307.0,6.0,1652.0,32.3
1985,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,20701,203.0,6.0,980.6,29.0
1985,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,31898,326.0,11.0,1022.0,34.5
1985,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37338,889.0,20.0,2381.0,53.6
1985,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14392,93.0,6.0,646.2,41.7
1985,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45969,1300.0,35.0,2828.0,76.1
1985,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186607,8641.0,244.0,4630.6,130.8
1985,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22219,390.0,13.0,1755.3,58.5
1985,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16192,248.0,6.0,1531.6,37.1
1985,75,149.0,Pike,8,Central,Mostly Rural,72.3,18443,344.0,6.0,1865.2,32.5
1985,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,8225,73.0,3.0,887.5,36.5
1985,78,155.0,Putnam,10,Central,Completely Rural,100.0,5990,28.0,1.0,467.4,16.7
1985,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35439,647.0,11.0,1825.7,31.0
1985,80,159.0,Richland,2,Southern,Mostly Urban,43.5,17974,404.0,7.0,2247.7,38.9
1985,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,158931,2520.0,90.0,1585.6,56.6
1985,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,265155,5283.0,237.0,1992.4,89.4
1985,83,165.0,Saline,1,Southern,Mostly Urban,43.7,28477,1141.0,32.0,4006.7,112.4
1985,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,176512,7291.0,120.0,4130.6,68.0
1985,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7809,69.0,2.0,883.6,25.6
1985,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23146,137.0,5.0,591.9,21.6
1985,88,175.0,Stark,10,Central,Completely Rural,100.0,7020,34.0,4.0,484.3,57.0
1985,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49232,768.0,40.0,1560.0,81.2
1985,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,125048,2042.0,42.0,1633.0,33.6
1985,91,181.0,Union,1,Southern,Mostly Rural,65.9,18265,183.0,5.0,1001.9,27.4
1985,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,91584,4290.0,111.0,4684.2,121.2
1985,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13824,356.0,9.0,2575.2,65.1
1985,94,187.0,Warren,9,Central,Mostly Urban,45.5,20759,311.0,18.0,1498.1,86.7
1985,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15230,175.0,5.0,1149.0,32.8
1985,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,18403,320.0,14.0,1738.8,76.1
1985,97,193.0,White,2,Southern,Mostly Rural,62.0,17934,524.0,30.0,2921.8,167.3
1985,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,62313,754.0,43.0,1210.0,69.0
1985,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,330895,3207.0,95.0,969.2,28.7
1985,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,58557,954.0,35.0,1629.2,59.8
1985,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,249140,10371.0,224.0,4162.7,89.9
1985,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32304,327.0,8.0,1012.3,24.8
1986,1,1.0,Adams,8,Central,Mostly Urban,32.6,67405,1560.0,53.0,2314.4,78.6
1986,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11415,280.0,7.0,2452.9,61.3
1986,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15538,175.0,3.0,1126.3,19.3
1986,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29629,1177.0,11.0,3972.5,37.1
1986,6,11.0,Bureau,13,Central,Mostly Rural,57.4,37127,969.0,16.0,2610.0,43.1
1986,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5498,37.0,1.0,673.0,18.2
1986,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17485,143.0,11.0,817.8,62.9
1986,9,17.0,Cass,8,Central,Mostly Rural,52.1,13891,44.0,2.0,316.8,14.4
1986,10,19.0,Champaign,6,Central,Mostly Urban,12.7,173215,3851.0,127.0,2223.2,73.3
1986,11,21.0,Christian,4,Central,Mostly Urban,43.5,35199,631.0,11.0,1792.7,31.3
1986,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16215,203.0,9.0,1251.9,55.5
1986,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15045,165.0,8.0,1096.7,53.2
1986,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33869,672.0,21.0,1984.1,62.0
1986,15,29.0,Coles,5,Central,Mostly Urban,24.3,52272,996.0,28.0,1905.4,53.6
1986,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5187228,54519.0,5005.0,1051.0,96.5
1986,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20740,228.0,15.0,1099.3,72.3
1986,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10792,91.0,4.0,843.2,37.1
1986,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,74011,1235.0,27.0,1668.7,36.5
1986,20,39.0,De Witt,6,Central,Mostly Urban,48.8,17136,391.0,4.0,2281.7,23.3
1986,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19663,169.0,11.0,859.5,55.9
1986,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,726512,12138.0,277.0,1670.7,38.1
1986,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20729,375.0,6.0,1809.1,28.9
1986,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31282,1006.0,12.0,3215.9,38.4
1986,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21665,910.0,6.0,4200.3,27.7
1986,27,53.0,Ford,11,Central,Mostly Urban,41.8,14854,197.0,7.0,1326.2,47.1
1986,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,42844,1012.0,29.0,2362.1,67.7
1986,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38649,343.0,24.0,887.5,62.1
1986,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7490,82.0,2.0,1094.8,26.7
1986,31,61.0,Greene,7,Central,Mostly Rural,70.8,15695,246.0,9.0,1567.4,57.3
1986,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,31024,669.0,10.0,2156.4,32.2
1986,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8919,114.0,5.0,1278.2,56.1
1986,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22308,616.0,11.0,2761.3,49.3
1986,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5294,43.0,1.0,812.2,18.9
1986,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8418,168.0,3.0,1995.7,35.6
1986,37,73.0,Henry,14,Central,Mostly Rural,50.3,53681,760.0,37.0,1415.8,68.9
1986,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31765,743.0,18.0,2339.1,56.7
1986,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61080,1299.0,36.0,2126.7,58.9
1986,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11135,129.0,3.0,1158.5,26.9
1986,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38103,715.0,28.0,1876.5,73.5
1986,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20331,294.0,8.0,1446.1,39.3
1986,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22592,220.0,11.0,973.8,48.7
1986,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,293743,5096.0,136.0,1734.8,46.3
1986,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,95926,2121.0,29.0,2211.1,30.2
1986,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37322,168.0,5.0,450.1,13.4
1986,48,95.0,Knox,9,Central,Mostly Urban,24.3,56636,1763.0,32.0,3112.9,56.5
1986,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,473870,7310.0,221.0,1542.6,46.6
1986,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,107473,1490.0,44.0,1386.4,40.9
1986,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,17301,285.0,5.0,1647.3,28.9
1986,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34238,1543.0,15.0,4506.7,43.8
1986,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39799,586.0,25.0,1472.4,62.8
1986,54,107.0,Logan,11,Central,Mostly Urban,39.9,31046,1129.0,14.0,3636.5,45.1
