year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,attack_school_personnel,offense_against_children,attack_school_personnel_rate,offense_against_children_rate
2006,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6096,1.0,20.0,16.4,328.1
2006,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7033,12.0,49.0,170.6,696.7
2006,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3279,0.0,20.0,0.0,609.9
2006,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13127,2.0,60.0,15.2,457.1
2006,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42309,82.0,948.0,193.8,2240.7
2006,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4500,0.0,5.0,0.0,111.1
2006,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3736,0.0,43.0,0.0,1151.0
2006,75,149.0,Pike,8,Central,Mostly Rural,72.3,3534,0.0,4.0,0.0,113.2
2006,76,151.0,Pope,1,Southern,Completely Rural,100.0,664,0.0,1.0,0.0,150.6
2006,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1523,0.0,1.0,0.0,65.7
2006,78,155.0,Putnam,10,Central,Completely Rural,100.0,1202,0.0,0.0,0.0,0.0
2006,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6620,0.0,6.0,0.0,90.6
2006,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3327,0.0,0.0,0.0,0.0
2006,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31140,0.0,110.0,0.0,353.2
2006,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,63729,9.0,389.0,14.1,610.4
2006,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5623,0.0,24.0,0.0,426.8
2006,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,43670,108.0,1180.0,247.3,2702.1
2006,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1465,0.0,3.0,0.0,204.8
2006,86,171.0,Scott,7,Central,Completely Rural,100.0,1125,0.0,0.0,0.0,0.0
2006,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4747,0.0,6.0,0.0,126.4
2006,88,175.0,Stark,10,Central,Completely Rural,100.0,1369,0.0,6.0,0.0,438.3
2006,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10295,0.0,52.0,0.0,505.1
2006,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,28679,4.0,432.0,13.9,1506.3
2006,91,181.0,Union,1,Southern,Mostly Rural,65.9,3796,0.0,4.0,0.0,105.4
2006,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18992,25.0,447.0,131.6,2353.6
2006,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2576,0.0,0.0,0.0,0.0
2006,94,187.0,Warren,9,Central,Mostly Urban,45.5,3537,0.0,11.0,0.0,311.0
2006,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3263,0.0,2.0,0.0,61.3
2006,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3458,0.0,3.0,0.0,86.8
2006,97,193.0,White,2,Southern,Mostly Rural,62.0,2904,0.0,9.0,0.0,309.9
2006,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13365,0.0,33.0,0.0,246.9
2006,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,183221,3.0,372.0,1.6,203.0
2006,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13051,8.0,65.0,61.3,498.0
2006,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,70363,8.0,46.0,11.4,65.4
2006,102,203.0,Woodford,11,Central,Mostly Rural,54.9,8899,0.0,5.0,0.0,56.2
2007,1,1.0,Adams,8,Central,Mostly Urban,32.6,14479,1.0,59.0,6.9,407.5
2007,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1847,0.0,9.0,0.0,487.3
2007,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3535,0.0,1.0,0.0,28.3
2007,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,14915,0.0,72.0,0.0,482.7
2007,5,9.0,Brown,8,Central,Mostly Urban,41.1,1011,0.0,0.0,0.0,0.0
2007,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7797,0.0,5.0,0.0,64.1
2007,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1011,0.0,0.0,0.0,0.0
2007,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3128,0.0,3.0,0.0,95.9
2007,9,17.0,Cass,8,Central,Mostly Rural,52.1,3272,0.0,2.0,0.0,61.1
2007,10,19.0,Champaign,6,Central,Mostly Urban,12.7,35628,21.0,930.0,58.9,2610.3
2007,11,21.0,Christian,4,Central,Mostly Urban,43.5,7513,0.0,12.0,0.0,159.7
2007,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3709,0.0,1.0,0.0,27.0
2007,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2950,1.0,1.0,33.9,33.9
2007,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7792,0.0,40.0,0.0,513.3
2007,15,29.0,Coles,5,Central,Mostly Urban,24.3,8791,8.0,111.0,91.0,1262.7
2007,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1217478,2929.0,24192.0,240.6,1987.1
2007,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3751,0.0,67.0,0.0,1786.2
2007,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2367,0.0,3.0,0.0,126.7
2007,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21866,0.0,82.0,0.0,375.0
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3664,0.0,0.0,0.0,0.0
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4776,0.0,18.0,0.0,376.9
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,219930,34.0,592.0,15.5,269.2
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3869,0.0,91.0,0.0,2352.0
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1309,0.0,0.0,0.0,0.0
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8213,9.0,81.0,109.6,986.2
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4473,0.0,44.0,0.0,983.7
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,3169,0.0,7.0,0.0,220.9
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8395,0.0,35.0,0.0,416.9
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7290,1.0,14.0,13.7,192.0
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1194,0.0,0.0,0.0,0.0
2007,31,61.0,Greene,7,Central,Mostly Rural,70.8,3073,0.0,8.0,0.0,260.3
2007,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12009,0.0,66.0,0.0,549.6
2007,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1690,0.0,0.0,0.0,0.0
2007,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3955,0.0,0.0,0.0,0.0
2007,35,69.0,Hardin,2,Southern,Completely Rural,100.0,829,0.0,0.0,0.0,0.0
2007,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1399,0.0,0.0,0.0,0.0
2007,37,73.0,Henry,14,Central,Mostly Rural,50.3,10974,1.0,169.0,9.1,1540.0
2007,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6744,2.0,18.0,29.7,266.9
2007,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,9714,19.0,8.0,195.6,82.4
2007,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2042,0.0,3.0,0.0,146.9
2007,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8392,0.0,8.0,0.0,95.3
2007,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4834,0.0,10.0,0.0,206.9
2007,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4323,0.0,6.0,0.0,138.8
2007,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2323,0.0,0.0,0.0,0.0
2007,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,140614,11.0,447.0,7.8,317.9
2007,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,26969,2.0,68.0,7.4,252.1
2007,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,28195,0.0,101.0,0.0,358.2
2007,48,95.0,Knox,9,Central,Mostly Urban,24.3,10187,10.0,36.0,98.2,353.4
2007,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,186336,23.0,491.0,12.3,263.5
2007,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,25127,0.0,60.0,0.0,238.8
2007,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,2985,0.0,2.0,0.0,67.0
2007,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7340,0.0,11.0,0.0,149.9
2007,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8698,0.0,151.0,0.0,1736.0
2007,54,107.0,Logan,11,Central,Mostly Urban,39.9,5631,0.0,182.0,0.0,3232.1
2007,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4723,1.0,0.0,21.2,0.0
2007,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,81982,9.0,221.0,11.0,269.6
2007,57,113.0,McLean,11,Central,Mostly Urban,16.5,35357,31.0,296.0,87.7,837.2
2007,58,115.0,Macon,6,Central,Mostly Urban,15.3,23525,11.0,431.0,46.8,1832.1
2007,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10189,0.0,59.0,0.0,579.1
2007,60,119.0,Madison,3,Southern,Mostly Urban,13.3,58350,71.0,545.0,121.7,934.0
2007,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8941,0.0,13.0,0.0,145.4
2007,62,123.0,Marshall,10,Central,Completely Rural,100.0,2788,0.0,4.0,0.0,143.5
2007,63,125.0,Mason,8,Central,Mostly Rural,77.5,3275,0.0,2.0,0.0,61.1
2007,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3238,2.0,12.0,61.8,370.6
2007,65,129.0,Menard,8,Central,Mostly Rural,75.7,2771,0.0,6.0,0.0,216.5
2007,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3501,0.0,6.0,0.0,171.4
2007,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7568,0.0,5.0,0.0,66.1
2007,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5993,0.0,31.0,0.0,517.3
2007,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6949,10.0,42.0,143.9,604.4
2007,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3293,0.0,23.0,0.0,698.5
2007,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12943,0.0,43.0,0.0,332.2
2007,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42262,120.0,926.0,283.9,2191.1
2007,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4372,0.0,3.0,0.0,68.6
2007,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3694,0.0,37.0,0.0,1001.6
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,3541,0.0,1.0,0.0,28.2
2007,76,151.0,Pope,1,Southern,Completely Rural,100.0,663,0.0,0.0,0.0,0.0
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1489,0.0,0.0,0.0,0.0
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,1243,0.0,0.0,0.0,0.0
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6484,0.0,9.0,0.0,138.8
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3244,0.0,1.0,0.0,30.8
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,30902,0.0,119.0,0.0,385.1
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,63311,16.0,369.0,25.3,582.8
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5578,0.0,13.0,0.0,233.1
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,43443,107.0,1125.0,246.3,2589.6
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1439,0.0,5.0,0.0,347.5
2007,86,171.0,Scott,7,Central,Completely Rural,100.0,1100,0.0,0.0,0.0,0.0
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4671,0.0,5.0,0.0,107.0
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,1363,0.0,0.0,0.0,0.0
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10104,0.0,65.0,0.0,643.3
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,28819,0.0,404.0,0.0,1401.9
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,3744,0.0,1.0,0.0,26.7
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18695,9.0,425.0,48.1,2273.3
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2494,0.0,0.0,0.0,0.0
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,3545,0.0,13.0,0.0,366.7
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3203,0.0,0.0,0.0,0.0
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3481,0.0,2.0,0.0,57.5
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,2889,0.0,14.0,0.0,484.6
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13050,0.0,18.0,0.0,137.9
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,185386,4.0,349.0,2.2,188.3
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13281,7.0,77.0,52.7,579.8
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,71298,3.0,55.0,4.2,77.1
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,8990,0.0,4.0,0.0,44.5
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,14338,1.0,55.0,7.0,383.6
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1832,0.0,8.0,0.0,436.7
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3485,0.0,0.0,0.0,0.0
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15043,0.0,84.0,0.0,558.4
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,1026,0.0,0.0,0.0,0.0
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7707,0.0,4.0,0.0,51.9
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,983,0.0,0.0,0.0,0.0
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3109,0.0,2.0,0.0,64.3
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,3247,0.0,3.0,0.0,92.4
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,35643,23.0,779.0,64.5,2185.6
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,7416,0.0,8.0,0.0,107.9
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3615,0.0,2.0,0.0,55.3
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2949,0.0,4.0,0.0,135.6
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7810,0.0,18.0,0.0,230.5
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,8777,4.0,79.0,45.6,900.1
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1211851,2950.0,22986.0,243.4,1896.8
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3704,0.0,55.0,0.0,1484.9
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2345,3.0,3.0,127.9,127.9
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21953,1.0,72.0,4.6,328.0
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3661,1.0,1.0,27.3,27.3
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4769,0.0,26.0,0.0,545.2
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,217910,70.0,685.0,32.1,314.3
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3796,0.0,58.0,0.0,1527.9
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1293,0.0,0.0,0.0,0.0
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8061,1.0,76.0,12.4,942.8
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4426,0.0,35.0,0.0,790.8
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,3183,0.0,5.0,0.0,157.1
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8351,0.0,16.0,0.0,191.6
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7215,1.0,7.0,13.9,97.0
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1154,0.0,0.0,0.0,0.0
2008,31,61.0,Greene,7,Central,Mostly Rural,70.8,3015,0.0,8.0,0.0,265.3
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12307,0.0,14.0,0.0,113.8
2008,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1671,0.0,0.0,0.0,0.0
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3867,0.0,2.0,0.0,51.7
2008,35,69.0,Hardin,2,Southern,Completely Rural,100.0,810,0.0,0.0,0.0,0.0
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1362,0.0,0.0,0.0,0.0
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,10901,0.0,170.0,0.0,1559.5
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6788,0.0,6.0,0.0,88.4
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,9694,26.0,15.0,268.2,154.7
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2041,0.0,7.0,0.0,343.0
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8280,6.0,16.0,72.5,193.2
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4881,1.0,23.0,20.5,471.2
2008,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4262,0.0,3.0,0.0,70.4
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2262,0.0,0.0,0.0,0.0
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,142036,12.0,365.0,8.4,257.0
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,26969,0.0,77.0,0.0,285.5
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,29724,0.0,85.0,0.0,286.0
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,10023,7.0,83.0,69.8,828.1
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,185161,23.0,618.0,12.4,333.8
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,24961,0.0,36.0,0.0,144.2
2008,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,2927,0.0,1.0,0.0,34.2
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7282,0.0,8.0,0.0,109.9
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8597,0.0,137.0,0.0,1593.6
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,5634,0.0,96.0,0.0,1703.9
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4665,0.0,8.0,0.0,171.5
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,81472,8.0,226.0,9.8,277.4
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,35619,16.0,248.0,44.9,696.3
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,23240,10.0,411.0,43.0,1768.5
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10112,0.0,24.0,0.0,237.3
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,58092,45.0,472.0,77.5,812.5
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8817,0.0,4.0,0.0,45.4
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,2719,0.0,3.0,0.0,110.3
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,3245,0.0,2.0,0.0,61.6
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3261,0.0,3.0,0.0,92.0
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,2764,0.0,4.0,0.0,144.7
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3503,0.0,4.0,0.0,114.2
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7601,0.0,5.0,0.0,65.8
2008,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5917,0.0,23.0,0.0,388.7
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6877,32.0,42.0,465.3,610.7
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3291,0.0,7.0,0.0,212.7
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12799,0.0,42.0,0.0,328.2
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42485,85.0,1013.0,200.1,2384.4
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4324,1.0,4.0,23.1,92.5
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3682,0.0,55.0,0.0,1493.8
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,3459,0.0,0.0,0.0,0.0
2008,76,151.0,Pope,1,Southern,Completely Rural,100.0,645,0.0,0.0,0.0,0.0
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1440,0.0,0.0,0.0,0.0
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,1251,0.0,0.0,0.0,0.0
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6440,0.0,5.0,0.0,77.6
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3202,0.0,2.0,0.0,62.5
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,30913,0.0,112.0,0.0,362.3
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,62943,16.0,316.0,25.4,502.0
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5558,0.0,55.0,0.0,989.6
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,43449,78.0,1271.0,179.5,2925.3
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1410,0.0,0.0,0.0,0.0
2008,86,171.0,Scott,7,Central,Completely Rural,100.0,1116,0.0,0.0,0.0,0.0
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4639,0.0,0.0,0.0,0.0
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,1387,0.0,2.0,0.0,144.2
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9986,0.0,81.0,0.0,811.1
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,28746,2.0,367.0,7.0,1276.7
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,3706,0.0,0.0,0.0,0.0
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18470,17.0,356.0,92.0,1927.4
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2457,0.0,0.0,0.0,0.0
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,3480,1.0,7.0,28.7,201.1
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3112,0.0,0.0,0.0,0.0
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3473,0.0,4.0,0.0,115.2
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,2922,1.0,17.0,34.2,581.8
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13058,0.0,18.0,0.0,137.8
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,186529,7.0,361.0,3.8,193.5
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13373,8.0,78.0,59.8,583.3
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,71365,0.0,39.0,0.0,54.6
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9121,0.0,0.0,0.0,0.0
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,14315,10.0,36.0,69.9,251.5
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1736,0.0,4.0,0.0,230.4
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3431,0.0,0.0,0.0,0.0
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,14833,1.0,104.0,6.7,701.1
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,1030,0.0,0.0,0.0,0.0
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7666,1.0,4.0,13.0,52.2
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1005,0.0,0.0,0.0,0.0
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3048,0.0,6.0,0.0,196.9
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,3182,0.0,1.0,0.0,31.4
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,36130,49.0,884.0,135.6,2446.7
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,7237,0.0,10.0,0.0,138.2
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3520,0.0,2.0,0.0,56.8
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2899,0.0,2.0,0.0,69.0
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7760,1.0,6.0,12.9,77.3
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,8820,10.0,86.0,113.4,975.1
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1211672,2308.0,20402.0,190.5,1683.8
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3669,0.0,67.0,0.0,1826.1
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2331,0.0,0.0,0.0,0.0
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,22122,0.0,56.0,0.0,253.1
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3564,0.0,0.0,0.0,0.0
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4760,0.0,15.0,0.0,315.1
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,216586,64.0,592.0,29.5,273.3
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3747,0.0,62.0,0.0,1654.7
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1275,0.0,0.0,0.0,0.0
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7962,3.0,67.0,37.7,841.5
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4403,0.0,19.0,0.0,431.5
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,3185,1.0,2.0,31.4,62.8
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8346,0.0,5.0,0.0,59.9
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7189,2.0,6.0,27.8,83.5
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1101,0.0,0.0,0.0,0.0
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,2997,0.0,5.0,0.0,166.8
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12387,0.0,11.0,0.0,88.8
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1662,0.0,0.0,0.0,0.0
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3799,0.0,5.0,0.0,131.6
