year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,admin,cus,informal,other,probation,supervision,admin_rate,cus_rate,informal_rate,other_rate,probation_rate,supervision_rate
1996,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1432,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,558.7,1117.3,0.0
1996,65,129.0,Menard,8,Central,Mostly Rural,75.7,1399,0.0,8.0,4.0,5.0,21.0,0.0,0.0,571.8,285.9,357.4,1501.1,0.0
1996,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1888,1.0,6.0,3.0,1.0,12.0,0.0,53.0,317.8,158.9,53.0,635.6,0.0
1996,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,2789,0.0,1.0,0.0,8.0,6.0,1.0,0.0,35.9,0.0,286.8,215.1,35.9
1996,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3119,0.0,2.0,0.0,6.0,33.0,1.0,0.0,64.1,0.0,192.4,1058.0,32.1
1996,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3687,0.0,12.0,87.0,0.0,27.0,0.0,0.0,325.5,2359.6,0.0,732.3,0.0
1996,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1539,0.0,2.0,0.0,5.0,19.0,0.0,0.0,130.0,0.0,324.9,1234.6,0.0
1996,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5759,0.0,63.0,1.0,11.0,47.0,0.0,0.0,1093.9,17.4,191.0,816.1,0.0
1996,72,143.0,Peoria,10,Central,Mostly Urban,14.6,18505,10.0,3.0,37.0,29.0,394.0,0.0,54.0,16.2,199.9,156.7,2129.2,0.0
1996,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2267,0.0,10.0,0.0,5.0,16.0,0.0,0.0,441.1,0.0,220.6,705.8,0.0
1996,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1711,0.0,11.0,6.0,10.0,6.0,2.0,0.0,642.9,350.7,584.5,350.7,116.9
1996,75,149.0,Pike,8,Central,Mostly Rural,72.3,1816,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1431.7,0.0
1996,76,151.0,Pope,1,Southern,Completely Rural,100.0,425,1.0,2.0,0.0,0.0,2.0,0.0,235.3,470.6,0.0,0.0,470.6,0.0
1996,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,890,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2247.2,0.0
1996,78,155.0,Putnam,10,Central,Completely Rural,100.0,623,0.0,2.0,18.0,0.0,10.0,8.0,0.0,321.0,2889.2,0.0,1605.1,1284.1
1996,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3381,0.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,414.1,1271.8,0.0
1996,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1719,0.0,0.0,5.0,1.0,13.0,27.0,0.0,0.0,290.9,58.2,756.3,1570.7
1996,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14818,0.0,15.0,68.0,16.0,127.0,0.0,0.0,101.2,458.9,108.0,857.1,0.0
1996,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29566,1.0,174.0,0.0,55.0,175.0,0.0,3.4,588.5,0.0,186.0,591.9,0.0
1996,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2779,0.0,9.0,18.0,1.0,22.0,8.0,0.0,323.9,647.7,36.0,791.7,287.9
1996,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,19162,0.0,26.0,52.0,5.0,120.0,0.0,0.0,135.7,271.4,26.1,626.2,0.0
1996,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,752,0.0,0.0,0.0,2.0,6.0,11.0,0.0,0.0,0.0,266.0,797.9,1462.8
1996,86,171.0,Scott,7,Central,Completely Rural,100.0,581,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,860.6,0.0
1996,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2499,0.0,3.0,0.0,8.0,18.0,0.0,0.0,120.0,0.0,320.1,720.3,0.0
1996,88,175.0,Stark,10,Central,Completely Rural,100.0,686,1.0,17.0,15.0,0.0,9.0,6.0,145.8,2478.1,2186.6,0.0,1312.0,874.6
1996,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5168,2.0,64.0,0.0,49.0,57.0,2.0,38.7,1238.4,0.0,948.1,1102.9,38.7
1996,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,13303,0.0,115.0,35.0,0.0,117.0,0.0,0.0,864.5,263.1,0.0,879.5,0.0
1996,91,181.0,Union,1,Southern,Mostly Rural,65.9,1832,0.0,2.0,0.0,25.0,9.0,0.0,0.0,109.2,0.0,1364.6,491.3,0.0
1996,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8709,1.0,75.0,0.0,19.0,147.0,0.0,11.5,861.2,0.0,218.2,1687.9,0.0
1996,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1372,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,947.5,72.9
1996,94,187.0,Warren,9,Central,Mostly Urban,45.5,1968,0.0,14.0,7.0,16.0,56.0,0.0,0.0,711.4,355.7,813.0,2845.5,0.0
1996,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1704,0.0,2.0,0.0,2.0,8.0,0.0,0.0,117.4,0.0,117.4,469.5,0.0
1996,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1740,0.0,15.0,0.0,17.0,14.0,0.0,0.0,862.1,0.0,977.0,804.6,0.0
1996,97,193.0,White,2,Southern,Mostly Rural,62.0,1527,0.0,1.0,1.0,6.0,22.0,0.0,0.0,65.5,65.5,392.9,1440.7,0.0
1996,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6495,0.0,4.0,0.0,22.0,146.0,0.0,0.0,61.6,0.0,338.7,2247.9,0.0
1996,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,49899,0.0,116.0,26.0,25.0,363.0,4.0,0.0,232.5,52.1,50.1,727.5,8.0
1996,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5779,0.0,23.0,34.0,18.0,29.0,3.0,0.0,398.0,588.3,311.5,501.8,51.9
1996,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,28103,0.0,34.0,0.0,34.0,386.0,0.0,0.0,121.0,0.0,121.0,1373.5,0.0
1996,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4039,0.0,3.0,1.0,23.0,38.0,0.0,0.0,74.3,24.8,569.4,940.8,0.0
1997,1,1.0,Adams,8,Central,Mostly Urban,32.6,7118,0.0,11.0,41.0,5.0,104.0,0.0,0.0,154.5,576.0,70.2,1461.1,0.0
1997,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1069,0.0,8.0,0.0,12.0,13.0,0.0,0.0,748.4,0.0,1122.5,1216.1,0.0
1997,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1595,0.0,0.0,12.0,5.0,13.0,24.0,0.0,0.0,752.4,313.5,815.0,1504.7
1997,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,4550,0.0,10.0,3.0,13.0,94.0,0.0,0.0,219.8,65.9,285.7,2065.9,0.0
1997,5,9.0,Brown,8,Central,Mostly Urban,41.1,516,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,387.6,387.6,775.2,387.6
1997,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3808,0.0,22.0,0.0,24.0,21.0,0.0,0.0,577.7,0.0,630.3,551.5,0.0
1997,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,509,1.0,2.0,0.0,0.0,0.0,1.0,196.5,392.9,0.0,0.0,0.0,196.5
1997,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1811,0.0,21.0,0.0,14.0,21.0,0.0,0.0,1159.6,0.0,773.1,1159.6,0.0
1997,9,17.0,Cass,8,Central,Mostly Rural,52.1,1388,0.0,1.0,0.0,5.0,17.0,25.0,0.0,72.0,0.0,360.2,1224.8,1801.2
1997,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14549,13.0,18.0,54.0,15.0,150.0,0.0,89.4,123.7,371.2,103.1,1031.0,0.0
1997,11,21.0,Christian,4,Central,Mostly Urban,43.5,3572,0.0,112.0,0.0,5.0,80.0,0.0,0.0,3135.5,0.0,140.0,2239.6,0.0
1997,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1709,0.0,9.0,1.0,0.0,30.0,2.0,0.0,526.6,58.5,0.0,1755.4,117.0
1997,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1447,0.0,8.0,0.0,7.0,27.0,0.0,0.0,552.9,0.0,483.8,1865.9,0.0
1997,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3749,0.0,30.0,0.0,74.0,30.0,0.0,0.0,800.2,0.0,1973.9,800.2,0.0
1997,15,29.0,Coles,5,Central,Mostly Urban,24.3,4340,0.0,23.0,0.0,14.0,66.0,24.0,0.0,530.0,0.0,322.6,1520.7,553.0
1997,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,515690,1533.0,0.0,866.0,109.0,4910.0,802.0,297.3,0.0,167.9,21.1,952.1,155.5
1997,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2080,0.0,3.0,0.0,11.0,21.0,0.0,0.0,144.2,0.0,528.8,1009.6,0.0
1997,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1258,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,79.5,238.5,0.0
1997,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,7586,0.0,57.0,0.0,38.0,54.0,0.0,0.0,751.4,0.0,500.9,711.8,0.0
1997,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1692,2.0,0.0,0.0,2.0,19.0,24.0,118.2,0.0,0.0,118.2,1122.9,1418.4
1997,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2277,0.0,7.0,0.0,5.0,20.0,0.0,0.0,307.4,0.0,219.6,878.3,0.0
1997,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,89771,0.0,176.0,0.0,217.0,607.0,3.0,0.0,196.1,0.0,241.7,676.2,3.3
1997,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2100,0.0,34.0,34.0,3.0,21.0,32.0,0.0,1619.0,1619.0,142.9,1000.0,1523.8
1997,24,47.0,Edwards,2,Southern,Completely Rural,100.0,689,0.0,2.0,0.0,5.0,6.0,2.0,0.0,290.3,0.0,725.7,870.8,290.3
1997,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3945,2.0,75.0,0.0,8.0,87.0,2.0,50.7,1901.1,0.0,202.8,2205.3,50.7
1997,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2207,0.0,14.0,0.0,39.0,19.0,0.0,0.0,634.3,0.0,1767.1,860.9,0.0
1997,27,53.0,Ford,11,Central,Mostly Urban,41.8,1589,0.0,0.0,6.0,9.0,26.0,8.0,0.0,0.0,377.6,566.4,1636.2,503.5
1997,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3918,0.0,18.0,0.0,90.0,23.0,14.0,0.0,459.4,0.0,2297.1,587.0,357.3
1997,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3720,0.0,24.0,8.0,8.0,22.0,0.0,0.0,645.2,215.1,215.1,591.4,0.0
1997,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,601,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,499.2,665.6,0.0
1997,31,61.0,Greene,7,Central,Mostly Rural,70.8,1639,0.0,5.0,0.0,0.0,2.0,2.0,0.0,305.1,0.0,0.0,122.0,122.0
1997,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4048,0.0,20.0,10.0,3.0,35.0,0.0,0.0,494.1,247.0,74.1,864.6,0.0
1997,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,862,0.0,8.0,0.0,5.0,9.0,0.0,0.0,928.1,0.0,580.0,1044.1,0.0
1997,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2220,0.0,8.0,9.0,3.0,11.0,0.0,0.0,360.4,405.4,135.1,495.5,0.0
1997,35,69.0,Hardin,2,Southern,Completely Rural,100.0,424,0.0,1.0,0.0,0.0,6.0,1.0,0.0,235.8,0.0,0.0,1415.1,235.8
1997,36,71.0,Henderson,9,Central,Mostly Rural,99.7,847,0.0,2.0,7.0,1.0,6.0,0.0,0.0,236.1,826.4,118.1,708.4,0.0
1997,37,73.0,Henry,14,Central,Mostly Rural,50.3,5637,0.0,8.0,3.0,19.0,50.0,0.0,0.0,141.9,53.2,337.1,887.0,0.0
1997,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3475,0.0,0.0,20.0,13.0,96.0,10.0,0.0,0.0,575.5,374.1,2762.6,287.8
1997,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4663,4.0,36.0,16.0,5.0,36.0,2.0,85.8,772.0,343.1,107.2,772.0,42.9
1997,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1227,0.0,9.0,0.0,7.0,13.0,0.0,0.0,733.5,0.0,570.5,1059.5,0.0
1997,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4113,6.0,0.0,1.0,0.0,33.0,7.0,145.9,0.0,24.3,0.0,802.3,170.2
1997,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2368,0.0,22.0,0.0,0.0,23.0,0.0,0.0,929.1,0.0,0.0,971.3,0.0
1997,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2276,0.0,1.0,10.0,9.0,2.0,0.0,0.0,43.9,439.4,395.4,87.9,0.0
1997,44,87.0,Johnson,1,Southern,Completely Rural,100.0,991,0.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,1816.3,1614.5,0.0
1997,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,42564,0.0,121.0,35.0,45.0,308.0,0.0,0.0,284.3,82.2,105.7,723.6,0.0
1997,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11241,0.0,34.0,70.0,7.0,171.0,10.0,0.0,302.5,622.7,62.3,1521.2,89.0
1997,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,5713,0.0,18.0,2.0,9.0,41.0,0.0,0.0,315.1,35.0,157.5,717.7,0.0
1997,48,95.0,Knox,9,Central,Mostly Urban,24.3,5220,0.0,4.0,13.0,13.0,64.0,0.0,0.0,76.6,249.0,249.0,1226.1,0.0
1997,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,65852,5.0,55.0,0.0,2.0,510.0,3.0,7.6,83.5,0.0,3.0,774.5,4.6
1997,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11588,2.0,94.0,17.0,33.0,112.0,0.0,17.3,811.2,146.7,284.8,966.5,0.0
1997,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1516,0.0,1.0,0.0,6.0,6.0,21.0,0.0,66.0,0.0,395.8,395.8,1385.2
1997,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3836,0.0,44.0,17.0,0.0,36.0,0.0,0.0,1147.0,443.2,0.0,938.5,0.0
1997,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4234,0.0,4.0,52.0,106.0,72.0,2.0,0.0,94.5,1228.2,2503.5,1700.5,47.2
1997,54,107.0,Logan,11,Central,Mostly Urban,39.9,2911,0.0,14.0,0.0,23.0,33.0,0.0,0.0,480.9,0.0,790.1,1133.6,0.0
1997,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2527,0.0,14.0,20.0,0.0,8.0,0.0,0.0,554.0,791.5,0.0,316.6,0.0
1997,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,27852,0.0,87.0,124.0,58.0,116.0,1.0,0.0,312.4,445.2,208.2,416.5,3.6
1997,57,113.0,McLean,11,Central,Mostly Urban,16.5,13042,0.0,34.0,19.0,5.0,146.0,0.0,0.0,260.7,145.7,38.3,1119.5,0.0
1997,58,115.0,Macon,6,Central,Mostly Urban,15.3,11785,0.0,70.0,23.0,6.0,177.0,0.0,0.0,594.0,195.2,50.9,1501.9,0.0
1997,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5243,0.0,89.0,0.0,19.0,41.0,4.0,0.0,1697.5,0.0,362.4,782.0,76.3
1997,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26370,0.0,199.0,149.0,77.0,149.0,0.0,0.0,754.6,565.0,292.0,565.0,0.0
1997,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4414,3.0,46.0,9.0,29.0,113.0,0.0,68.0,1042.1,203.9,657.0,2560.0,0.0
1997,62,123.0,Marshall,10,Central,Completely Rural,100.0,1292,0.0,6.0,2.0,0.0,8.0,2.0,0.0,464.4,154.8,0.0,619.2,154.8
1997,63,125.0,Mason,8,Central,Mostly Rural,77.5,1729,0.0,3.0,14.0,5.0,27.0,8.0,0.0,173.5,809.7,289.2,1561.6,462.7
1997,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1419,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,634.2,916.1,0.0
1997,65,129.0,Menard,8,Central,Mostly Rural,75.7,1407,0.0,15.0,12.0,3.0,22.0,0.0,0.0,1066.1,852.9,213.2,1563.6,0.0
1997,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1872,1.0,15.0,5.0,6.0,7.0,0.0,53.4,801.3,267.1,320.5,373.9,0.0
1997,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,2854,0.0,0.0,0.0,3.0,14.0,1.0,0.0,0.0,0.0,105.1,490.5,35.0
1997,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3109,0.0,15.0,0.0,5.0,45.0,0.0,0.0,482.5,0.0,160.8,1447.4,0.0
1997,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3639,0.0,14.0,87.0,4.0,36.0,0.0,0.0,384.7,2390.8,109.9,989.3,0.0
1997,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1544,0.0,6.0,0.0,5.0,27.0,0.0,0.0,388.6,0.0,323.8,1748.7,0.0
1997,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5804,1.0,72.0,2.0,9.0,29.0,0.0,17.2,1240.5,34.5,155.1,499.7,0.0
1997,72,143.0,Peoria,10,Central,Mostly Urban,14.6,18249,1.0,18.0,41.0,18.0,404.0,0.0,5.5,98.6,224.7,98.6,2213.8,0.0
1997,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2214,0.0,15.0,0.0,3.0,18.0,2.0,0.0,677.5,0.0,135.5,813.0,90.3
1997,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1720,0.0,5.0,4.0,8.0,6.0,0.0,0.0,290.7,232.6,465.1,348.8,0.0
1997,75,149.0,Pike,8,Central,Mostly Rural,72.3,1807,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1660.2,0.0
1997,76,151.0,Pope,1,Southern,Completely Rural,100.0,417,0.0,2.0,0.0,0.0,2.0,0.0,0.0,479.6,0.0,0.0,479.6,0.0
1997,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,880,0.0,2.0,0.0,12.0,15.0,0.0,0.0,227.3,0.0,1363.6,1704.5,0.0
1997,78,155.0,Putnam,10,Central,Completely Rural,100.0,639,1.0,5.0,11.0,0.0,10.0,6.0,156.5,782.5,1721.4,0.0,1564.9,939.0
1997,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3315,0.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,181.0,874.8,0.0
1997,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1737,0.0,0.0,2.0,5.0,24.0,23.0,0.0,0.0,115.1,287.9,1381.7,1324.1
1997,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14665,0.0,20.0,47.0,13.0,141.0,0.0,0.0,136.4,320.5,88.6,961.5,0.0
1997,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29412,0.0,172.0,0.0,62.0,189.0,0.0,0.0,584.8,0.0,210.8,642.6,0.0
1997,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2750,0.0,1.0,18.0,8.0,27.0,14.0,0.0,36.4,654.5,290.9,981.8,509.1
1997,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,19056,0.0,23.0,31.0,6.0,112.0,0.0,0.0,120.7,162.7,31.5,587.7,0.0
1997,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,731,0.0,1.0,0.0,2.0,5.0,3.0,0.0,136.8,0.0,273.6,684.0,410.4
1997,86,171.0,Scott,7,Central,Completely Rural,100.0,582,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,859.1,0.0
1997,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2486,0.0,1.0,0.0,5.0,13.0,0.0,0.0,40.2,0.0,201.1,522.9,0.0
1997,88,175.0,Stark,10,Central,Completely Rural,100.0,676,0.0,9.0,2.0,2.0,13.0,4.0,0.0,1331.4,295.9,295.9,1923.1,591.7
1997,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5188,2.0,47.0,0.0,41.0,58.0,11.0,38.6,905.9,0.0,790.3,1118.0,212.0
1997,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,13119,0.0,47.0,44.0,1.0,151.0,0.0,0.0,358.3,335.4,7.6,1151.0,0.0
1997,91,181.0,Union,1,Southern,Mostly Rural,65.9,1828,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,273.5,601.8,0.0
1997,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8626,0.0,57.0,0.0,19.0,120.0,0.0,0.0,660.8,0.0,220.3,1391.1,0.0
1997,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1368,0.0,0.0,0.0,6.0,12.0,7.0,0.0,0.0,0.0,438.6,877.2,511.7
1997,94,187.0,Warren,9,Central,Mostly Urban,45.5,1950,0.0,20.0,5.0,10.0,49.0,0.0,0.0,1025.6,256.4,512.8,2512.8,0.0
1997,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1722,0.0,4.0,0.0,13.0,10.0,1.0,0.0,232.3,0.0,754.9,580.7,58.1
1997,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1732,0.0,12.0,0.0,7.0,9.0,0.0,0.0,692.8,0.0,404.2,519.6,0.0
1997,97,193.0,White,2,Southern,Mostly Rural,62.0,1502,0.0,0.0,1.0,10.0,41.0,0.0,0.0,0.0,66.6,665.8,2729.7,0.0
1997,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6404,0.0,3.0,1.0,32.0,147.0,0.0,0.0,46.8,15.6,499.7,2295.4,0.0
1997,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,51338,0.0,69.0,19.0,29.0,321.0,1.0,0.0,134.4,37.0,56.5,625.3,1.9
1997,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5788,1.0,35.0,31.0,20.0,31.0,0.0,17.3,604.7,535.6,345.5,535.6,0.0
1997,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,28270,0.0,64.0,42.0,30.0,506.0,0.0,0.0,226.4,148.6,106.1,1789.9,0.0
1997,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4001,0.0,12.0,0.0,18.0,58.0,0.0,0.0,299.9,0.0,449.9,1449.6,0.0
1998,1,1.0,Adams,8,Central,Mostly Urban,32.6,7080,0.0,9.0,45.0,19.0,103.0,1.0,0.0,127.1,635.6,268.4,1454.8,14.1
1998,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1053,0.0,17.0,0.0,14.0,7.0,0.0,0.0,1614.4,0.0,1329.5,664.8,0.0
1998,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1582,0.0,24.0,1.0,5.0,10.0,2.0,0.0,1517.1,63.2,316.1,632.1,126.4
1998,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,4673,0.0,5.0,14.0,2.0,56.0,0.0,0.0,107.0,299.6,42.8,1198.4,0.0
1998,5,9.0,Brown,8,Central,Mostly Urban,41.1,511,0.0,1.0,0.0,0.0,6.0,7.0,0.0,195.7,0.0,0.0,1174.2,1369.9
1998,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3732,1.0,30.0,0.0,22.0,12.0,0.0,26.8,803.9,0.0,589.5,321.5,0.0
1998,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,501,0.0,3.0,1.0,0.0,6.0,1.0,0.0,598.8,199.6,0.0,1197.6,199.6
1998,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1806,0.0,15.0,0.0,9.0,19.0,0.0,0.0,830.6,0.0,498.3,1052.0,0.0
1998,9,17.0,Cass,8,Central,Mostly Rural,52.1,1374,0.0,1.0,0.0,1.0,18.0,21.0,0.0,72.8,0.0,72.8,1310.0,1528.4
1998,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14526,5.0,13.0,56.0,14.0,135.0,0.0,34.4,89.5,385.5,96.4,929.4,0.0
1998,11,21.0,Christian,4,Central,Mostly Urban,43.5,3539,0.0,153.0,0.0,4.0,87.0,0.0,0.0,4323.3,0.0,113.0,2458.3,0.0
1998,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1718,0.0,15.0,0.0,10.0,31.0,0.0,0.0,873.1,0.0,582.1,1804.4,0.0
1998,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1439,0.0,24.0,20.0,11.0,21.0,0.0,0.0,1667.8,1389.9,764.4,1459.3,0.0
1998,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3730,0.0,21.0,0.0,61.0,24.0,0.0,0.0,563.0,0.0,1635.4,643.4,0.0
1998,15,29.0,Coles,5,Central,Mostly Urban,24.3,4291,0.0,0.0,0.0,25.0,72.0,38.0,0.0,0.0,0.0,582.6,1677.9,885.6
1998,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,518307,1490.0,6.0,1157.0,78.0,4945.0,763.0,287.5,1.2,223.2,15.0,954.1,147.2
1998,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2069,0.0,0.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,628.3,1160.0,0.0
1998,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1250,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,560.0,480.0,80.0
1998,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,7725,0.0,67.0,0.0,28.0,30.0,0.0,0.0,867.3,0.0,362.5,388.3,0.0
1998,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1682,1.0,0.0,1.0,1.0,22.0,34.0,59.5,0.0,59.5,59.5,1308.0,2021.4
1998,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2266,0.0,11.0,0.0,4.0,28.0,0.0,0.0,485.4,0.0,176.5,1235.7,0.0
1998,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,91110,0.0,115.0,0.0,220.0,593.0,2.0,0.0,126.2,0.0,241.5,650.9,2.2
1998,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2064,0.0,0.0,0.0,3.0,67.0,0.0,0.0,0.0,0.0,145.3,3246.1,0.0
1998,24,47.0,Edwards,2,Southern,Completely Rural,100.0,671,0.0,8.0,0.0,1.0,7.0,1.0,0.0,1192.3,0.0,149.0,1043.2,149.0
1998,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3963,3.0,34.0,0.0,29.0,67.0,0.0,75.7,857.9,0.0,731.8,1690.6,0.0
