year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total,total_rate
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35147,177.0,503.6
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14376,29.0,201.7
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,55289,212.0,383.4
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,183810,2674.0,1454.8
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22466,36.0,160.2
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16493,152.0,921.6
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,16391,0.0,0.0
2008,76,151.0,Pope,1,Southern,Completely Rural,100.0,4041,4.0,99.0
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6305,0.0,0.0
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,5994,0.0,0.0
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32728,33.0,100.8
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15456,27.0,174.7
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146661,1669.0,1138.0
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262131,955.0,364.3
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25826,304.0,1177.1
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,194759,5324.0,2733.6
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6861,19.0,276.9
2008,86,171.0,Scott,7,Central,Completely Rural,100.0,5199,0.0,0.0
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21793,44.0,201.9
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,6074,9.0,148.2
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46598,911.0,1955.0
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,131493,1328.0,1009.9
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,18042,26.0,144.1
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80453,1049.0,1303.9
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12100,0.0,0.0
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,17411,99.0,568.6
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14668,0.0,0.0
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16495,31.0,187.9
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,14726,56.0,380.3
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,59050,320.0,541.9
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,679069,2504.0,368.7
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,64605,204.0,315.8
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,299489,249.0,83.1
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38516,54.0,140.2
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,67054,453.0,675.6
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7914,51.0,644.4
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18103,0.0,0.0
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54020,217.0,401.7
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,6591,7.0,106.2
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34699,65.0,187.3
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5019,0.0,0.0
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15749,35.0,222.2
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,13559,19.0,140.1
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,195671,3497.0,1787.2
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,34253,105.0,306.5
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16657,17.0,102.1
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13538,47.0,347.2
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,36368,35.0,96.2
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,52065,257.0,493.6
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5287037,72177.0,1365.2
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19433,319.0,1641.5
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10716,8.0,74.7
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,107333,234.0,218.0
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16034,0.0,0.0
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19169,62.0,323.4
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,932541,2644.0,283.5
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18471,273.0,1478.0
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6444,0.0,0.0
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34424,167.0,485.1
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20935,181.0,864.6
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,13911,45.0,323.5
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39312,65.0,165.3
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36652,50.0,136.4
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5705,2.0,35.1
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,13567,31.0,228.5
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,48421,104.0,214.8
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8096,0.0,0.0
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18359,20.0,108.9
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4358,0.0,0.0
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7354,0.0,0.0
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,49314,506.0,1026.1
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29690,157.0,528.8
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58103,142.0,244.4
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9530,24.0,251.8
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39944,59.0,147.7
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22549,98.0,434.6
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21990,49.0,222.8
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13730,0.0,0.0
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,511892,1868.0,364.9
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113215,603.0,532.6
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,104821,393.0,374.9
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,51648,470.0,910.0
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,712567,2520.0,353.7
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112498,507.0,450.7
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16408,61.0,371.8
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34919,97.0,277.8
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37777,515.0,1363.3
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,29776,265.0,890.0
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32770,105.0,320.4
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,320961,576.0,179.5
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,167699,2152.0,1283.3
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,108204,2067.0,1910.3
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47774,138.0,288.9
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268457,1949.0,726.0
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39008,139.0,356.3
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,12702,27.0,212.6
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,14785,17.0,115.0
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14970,68.0,454.2
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,12466,27.0,216.6
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16276,35.0,215.0
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33236,32.0,96.3
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29500,111.0,376.3
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34897,169.0,484.3
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14392,21.0,145.9
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,55336,195.0,352.4
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,185816,2749.0,1479.4
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22424,43.0,191.8
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16550,141.0,852.0
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,16273,0.0,0.0
2009,76,151.0,Pope,1,Southern,Completely Rural,100.0,3991,0.0,0.0
2009,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6218,0.0,0.0
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,6009,0.0,0.0
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32686,33.0,101.0
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15523,26.0,167.5
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146826,1536.0,1046.1
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,263617,927.0,351.6
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25738,219.0,850.9
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,195716,5988.0,3059.5
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6730,21.0,312.0
2009,86,171.0,Scott,7,Central,Completely Rural,100.0,5193,0.0,0.0
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21803,55.0,252.3
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,6019,8.0,132.9
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46537,940.0,2019.9
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,132466,1329.0,1003.3
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,18005,32.0,177.7
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80067,1039.0,1297.7
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11997,0.0,0.0
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,17409,98.0,562.9
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14560,4.0,27.5
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16294,31.0,190.3
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,14661,55.0,375.1
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58961,331.0,561.4
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,685251,2663.0,388.6
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,65169,49.0,75.2
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,299702,264.0,88.1
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38862,58.0,149.2
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,67160,422.0,628.4
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8206,87.0,1060.2
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17787,0.0,0.0
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54103,163.0,301.3
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,6919,9.0,130.1
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34959,240.0,686.5
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5096,1.0,19.6
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15392,41.0,266.4
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,13638,26.0,190.6
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,201541,3183.0,1579.3
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,34764,81.0,233.0
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16291,11.0,67.5
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13827,46.0,332.7
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37840,7.0,18.5
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,53868,241.0,447.4
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5199166,74001.0,1423.3
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19802,93.0,469.6
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11053,6.0,54.3
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,105147,297.0,282.5
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16590,6.0,36.2
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19982,48.0,240.2
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,918029,3040.0,331.1
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18507,173.0,934.8
2010,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6734,0.0,0.0
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34223,272.0,794.8
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22130,140.0,632.6
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,14081,43.0,305.4
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40035,147.0,367.2
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37074,107.0,288.6
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5574,12.0,215.3
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,13890,38.0,273.6
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50152,133.0,265.2
2010,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8446,3.0,35.5
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19091,5.0,26.2
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4318,0.0,0.0
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7343,0.0,0.0
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,50453,121.0,239.8
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29701,167.0,562.3
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60376,233.0,385.9
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9725,0.0,0.0
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38759,57.0,147.1
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22970,178.0,774.9
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22648,62.0,273.8
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12608,1.0,7.9
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,516144,1814.0,351.5
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113419,369.0,325.3
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,115377,626.0,542.6
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,52913,347.0,655.8
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704192,2736.0,388.5
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,113816,484.0,425.2
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16940,80.0,472.3
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35976,109.0,303.0
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38856,165.0,424.6
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,30284,250.0,825.5
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32628,271.0,830.6
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,309061,1278.0,413.5
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,169810,776.0,457.0
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,110784,2120.0,1913.6
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47799,88.0,184.1
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,269346,2962.0,1099.7
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39419,154.0,390.7
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,12629,42.0,332.6
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,14651,37.0,252.5
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15380,77.0,500.7
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,12696,22.0,173.3
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16410,24.0,146.3
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,32997,38.0,115.2
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30095,167.0,554.9
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35505,171.0,481.6
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14860,34.0,228.8
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53423,130.0,243.3
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186221,2747.0,1475.1
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22315,50.0,224.1
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16709,74.0,442.9
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,16394,5.0,30.5
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,4470,13.0,290.8
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6122,29.0,473.7
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,6012,0.0,0.0
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33463,59.0,176.3
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16194,86.0,531.1
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147616,1481.0,1003.3
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,270342,1477.0,546.3
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24901,78.0,313.2
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,197767,6064.0,3066.2
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7535,20.0,265.4
2010,86,171.0,Scott,7,Central,Completely Rural,100.0,5327,0.0,0.0
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22358,62.0,277.3
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,5970,18.0,301.5
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47607,901.0,1892.6
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135486,1150.0,848.8
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,17735,32.0,180.4
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81639,1151.0,1409.9
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11916,10.0,83.9
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,17719,275.0,1552.0
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14712,2.0,13.6
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16738,3.0,17.9
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,14600,39.0,267.1
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58478,344.0,588.3
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,678818,4510.0,664.4
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66432,355.0,534.4
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,295088,467.0,158.3
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38670,83.0,214.6
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,67201,421.0,626.5
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7992,107.0,1338.8
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17724,40.0,225.7
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54132,180.0,332.5
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,6879,1.0,14.5
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34623,197.0,569.0
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5048,0.0,0.0
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15226,37.0,243.0
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,13632,20.0,146.7
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,203174,3712.0,1827.0
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,34699,72.0,207.5
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16200,13.0,80.2
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13725,46.0,335.2
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,38023,13.0,34.2
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,53620,199.0,371.1
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5219977,69245.0,1326.5
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19773,93.0,470.3
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11079,1.0,9.0
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104438,623.0,596.5
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16546,30.0,181.3
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19867,55.0,276.8
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,924852,2821.0,305.0
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18387,104.0,565.6
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6668,0.0,0.0
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34265,302.0,881.4
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22374,96.0,429.1
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,13878,59.0,425.1
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40027,135.0,337.3
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36907,148.0,401.0
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5490,14.0,255.0
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,13856,38.0,274.2
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50095,131.0,261.5
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8423,12.0,142.5
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18997,5.0,26.3
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4293,0.0,0.0
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7215,4.0,55.4
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,50283,505.0,1004.3
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29497,188.0,637.4
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60365,522.0,864.7
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9753,0.0,0.0
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38749,69.0,178.1
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22852,264.0,1155.3
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22635,73.0,322.5
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12854,1.0,7.8
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,519211,1879.0,361.9
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113513,475.0,418.5
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,116813,550.0,470.8
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,52699,580.0,1100.6
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,701647,2692.0,383.7
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,113521,680.0,599.0
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16899,112.0,662.8
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35597,124.0,348.3
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38803,178.0,458.7
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,30269,220.0,726.8
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32511,281.0,864.3
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308433,998.0,323.6
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,170893,1294.0,757.2
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,110671,1973.0,1782.8
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47734,73.0,152.9
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268650,2930.0,1090.6
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39140,116.0,296.4
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,12477,1.0,8.0
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,14469,70.0,483.8
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15279,116.0,759.2
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,12697,3.0,23.6
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16316,19.0,116.5
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33214,109.0,328.2
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29860,167.0,559.3
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35479,106.0,298.8
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14855,17.0,114.4
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53070,92.0,173.4
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186741,2420.0,1295.9
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22262,32.0,143.7
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16677,148.0,887.4
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,16346,0.0,0.0
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,4494,1.0,22.3
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5981,11.0,183.9
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,5975,51.0,853.6
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33419,56.0,167.6
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16189,51.0,315.0
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147462,1453.0,985.3
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,270006,667.0,247.0
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24903,40.0,160.6
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199016,6223.0,3126.9
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7462,15.0,201.0
