year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,count,count_rate
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26046,36.0,138.2
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20175,64.0,317.2
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,19628,153.0,779.5
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,5150,16.0,310.7
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7207,23.0,319.1
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,7025,19.0,270.5
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39572,105.0,265.3
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19550,137.0,700.8
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,180841,978.0,540.8
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,331506,1079.0,325.5
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,30300,206.0,679.9
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,244944,2266.0,925.1
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8906,19.0,213.3
2013,86,171.0,Scott,7,Central,Completely Rural,100.0,6359,18.0,283.1
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,26976,117.0,433.7
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,6962,28.0,402.2
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,56920,246.0,432.2
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,167932,1105.0,658.0
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,21205,58.0,273.5
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,99952,466.0,466.2
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14230,85.0,597.3
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,21623,69.0,319.1
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17485,26.0,148.7
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20432,130.0,636.3
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,17595,126.0,716.1
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,70616,289.0,409.3
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,869481,2374.0,273.0
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,82166,269.0,327.4
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,361101,2687.0,744.1
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48789,157.0,321.8
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,82205,471.0,573.0
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8801,38.0,431.8
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,20447,89.0,435.3
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,67823,227.0,334.7
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,7879,30.0,380.8
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,41277,85.0,205.9
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5954,10.0,168.0
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17658,53.0,300.1
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,16281,64.0,393.1
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,247475,542.0,219.0
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,40986,395.0,963.7
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19725,76.0,385.3
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16478,77.0,467.3
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,45723,59.0,129.0
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,62016,321.0,517.6
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6445598,20672.0,320.7
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23117,149.0,644.5
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13436,33.0,245.6
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,127465,243.0,190.6
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,19737,152.0,770.1
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24956,49.0,196.3
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1153055,1882.0,163.2
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21591,95.0,440.0
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8167,19.0,232.6
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42285,132.0,312.2
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,26825,132.0,492.1
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,16680,49.0,293.8
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,48265,499.0,1033.9
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,43243,261.0,603.6
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6354,79.0,1243.3
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,16343,104.0,636.4
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63380,181.0,285.6
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10174,71.0,697.9
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22211,59.0,265.6
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4971,60.0,1207.0
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8351,27.0,323.3
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,61155,183.0,299.2
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,35100,258.0,735.0
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,70108,133.0,189.7
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11856,41.0,345.8
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,46747,172.0,367.9
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,27345,84.0,307.2
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,26699,63.0,236.0
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,15207,44.0,289.3
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,668979,1061.0,158.6
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,138812,576.0,414.9
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,157751,281.0,178.1
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,62340,271.0,434.7
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,884002,1887.0,213.5
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,136238,435.0,319.3
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19689,173.0,878.7
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,41940,124.0,295.7
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,45156,143.0,316.7
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,35354,299.0,845.7
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37056,122.0,329.2
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,384069,849.0,221.1
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,212429,687.0,323.4
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,132776,783.0,589.7
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,56230,248.0,441.0
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,325932,1380.0,423.4
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,47395,211.0,445.2
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,14361,54.0,376.0
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,17062,83.0,486.5
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18024,61.0,338.4
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,15329,41.0,267.5
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19404,75.0,386.5
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41222,106.0,257.1
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,35454,208.0,586.7
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,41480,181.0,436.4
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18456,53.0,287.2
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,64041,192.0,299.8
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,232282,1526.0,657.0
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,25751,43.0,167.0
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20089,80.0,398.2
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,19475,136.0,698.3
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,5022,16.0,318.6
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7074,22.0,311.0
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,6995,13.0,185.8
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39574,67.0,169.3
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19609,157.0,800.7
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,180113,983.0,545.8
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,329857,1022.0,309.8
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,29852,184.0,616.4
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,244796,2137.0,873.0
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8692,16.0,184.1
2014,86,171.0,Scott,7,Central,Completely Rural,100.0,6305,15.0,237.9
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,26885,167.0,621.2
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,6820,20.0,293.3
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,56380,224.0,397.3
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,166786,967.0,579.8
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,21060,74.0,351.4
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,98901,524.0,529.8
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14124,118.0,835.5
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,21679,77.0,355.2
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17439,28.0,160.6
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20356,146.0,717.2
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,17395,155.0,891.1
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,69967,244.0,348.7
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,867682,2389.0,275.3
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,82074,317.0,386.2
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,357678,2863.0,800.4
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48735,140.0,287.3
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,82114,456.0,555.3
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8378,43.0,513.2
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,19935,80.0,401.3
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,67493,188.0,278.5
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,7801,41.0,525.6
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,40792,94.0,230.4
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5852,10.0,170.9
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17471,41.0,234.7
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,15930,69.0,433.1
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,248797,587.0,235.9
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,40439,433.0,1070.7
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19489,67.0,343.8
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16417,75.0,456.8
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,45746,105.0,229.5
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,61631,298.0,483.5
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6424392,25610.0,398.6
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23142,142.0,613.6
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13324,40.0,300.2
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,126841,215.0,169.5
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,19718,184.0,933.2
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24852,63.0,253.5
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1151048,1588.0,138.0
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21300,74.0,347.4
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7967,39.0,489.5
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42402,143.0,337.2
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,26741,152.0,568.4
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,16682,54.0,323.7
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,48186,478.0,992.0
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,42859,293.0,683.6
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6298,81.0,1286.1
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,16227,104.0,640.9
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63368,164.0,258.8
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10072,77.0,764.5
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22079,81.0,366.9
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4834,50.0,1034.3
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8326,34.0,408.4
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,60867,163.0,267.8
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,34829,298.0,855.6
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,69934,117.0,167.3
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11833,44.0,371.8
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,46741,204.0,436.4
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,26936,101.0,375.0
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,26366,81.0,307.2
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,15126,42.0,277.7
2015,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,670775,1113.0,165.9
2015,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,138171,625.0,452.3
2015,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,159245,308.0,193.4
2015,48,95.0,Knox,9,Central,Mostly Urban,24.3,61591,406.0,659.2
2015,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,881570,2264.0,256.8
2015,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,135317,446.0,329.6
2015,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19590,157.0,801.4
2015,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,41422,123.0,296.9
2015,53,105.0,Livingston,11,Central,Mostly Urban,40.8,44562,151.0,338.9
2015,54,107.0,Logan,11,Central,Mostly Urban,39.9,34912,280.0,802.0
2015,55,109.0,McDonough,9,Central,Mostly Urban,29.5,36665,137.0,373.7
2015,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,383215,915.0,238.8
2015,57,113.0,McLean,11,Central,Mostly Urban,16.5,211132,649.0,307.4
2015,58,115.0,Macon,6,Central,Mostly Urban,15.3,131327,808.0,615.3
2015,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,55704,310.0,556.5
2015,60,119.0,Madison,3,Southern,Mostly Urban,13.3,325062,1522.0,468.2
2015,61,121.0,Marion,4,Southern,Mostly Urban,45.1,47223,248.0,525.2
2015,62,123.0,Marshall,10,Central,Completely Rural,100.0,14311,57.0,398.3
2015,63,125.0,Mason,8,Central,Mostly Rural,77.5,16765,133.0,793.3
2015,64,127.0,Massac,1,Southern,Mostly Rural,50.5,17801,83.0,466.3
2015,65,129.0,Menard,8,Central,Mostly Rural,75.7,15055,41.0,272.3
2015,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19167,74.0,386.1
2015,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41462,108.0,260.5
2015,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,35138,243.0,691.6
2015,69,137.0,Morgan,7,Central,Mostly Urban,36.2,41523,238.0,573.2
2015,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18455,55.0,298.0
2015,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,63448,214.0,337.3
2015,72,143.0,Peoria,10,Central,Mostly Urban,14.6,231020,1658.0,717.7
2015,73,145.0,Perry,20,Southern,Mostly Urban,43.6,25707,25.0,97.2
2015,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20008,64.0,319.9
2015,75,149.0,Pike,8,Central,Mostly Rural,72.3,19336,107.0,553.4
2015,76,151.0,Pope,1,Southern,Completely Rural,100.0,4889,15.0,306.8
2015,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6886,16.0,232.4
2015,78,155.0,Putnam,10,Central,Completely Rural,100.0,6857,12.0,175.0
2015,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39105,95.0,242.9
2015,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19546,198.0,1013.0
2015,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,179166,1089.0,607.8
2015,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,327787,1064.0,324.6
2015,83,165.0,Saline,1,Southern,Mostly Urban,43.7,29890,238.0,796.3
2015,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,244176,2464.0,1009.1
2015,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8547,22.0,257.4
2015,86,171.0,Scott,7,Central,Completely Rural,100.0,6237,21.0,336.7
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,26462,139.0,525.3
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,6719,23.0,342.3
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,55580,243.0,437.2
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,165229,1059.0,640.9
2015,91,181.0,Union,1,Southern,Mostly Rural,65.9,20954,61.0,291.1
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,98106,552.0,562.7
2015,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14207,116.0,816.5
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,21338,80.0,374.9
2015,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17265,40.0,231.7
2015,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20284,135.0,665.5
2015,97,193.0,White,2,Southern,Mostly Rural,62.0,17348,173.0,997.2
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,69795,288.0,412.6
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,865493,2566.0,296.5
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,82295,343.0,416.8
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,355517,2853.0,802.5
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48544,125.0,257.5
2016,1,1.0,Adams,8,Central,Mostly Urban,32.6,81691,609.0,745.5
2016,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7973,48.0,602.0
2016,3,5.0,Bond,3,Southern,Mostly Rural,60.7,19761,113.0,571.8
2016,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,67321,210.0,311.9
2016,5,9.0,Brown,8,Central,Mostly Urban,41.1,7665,36.0,469.7
2016,6,11.0,Bureau,13,Central,Mostly Rural,57.4,40691,84.0,206.4
2016,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5870,4.0,68.1
2016,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17451,53.0,303.7
2016,9,17.0,Cass,8,Central,Mostly Rural,52.1,15718,77.0,489.9
2016,10,19.0,Champaign,6,Central,Mostly Urban,12.7,249476,734.0,294.2
2016,11,21.0,Christian,4,Central,Mostly Urban,43.5,40055,409.0,1021.1
2016,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19513,82.0,420.2
2016,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16322,83.0,508.5
2016,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,45621,128.0,280.6
2016,15,29.0,Coles,5,Central,Mostly Urban,24.3,61197,279.0,455.9
2016,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6390485,21559.0,337.4
2016,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,22987,124.0,539.4
2016,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13315,47.0,353.0
2016,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,126488,241.0,190.5
2016,20,39.0,De Witt,6,Central,Mostly Urban,48.8,19675,138.0,701.4
2016,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24685,69.0,279.5
2016,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1146243,1708.0,149.0
2016,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21144,87.0,411.5
2016,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8015,44.0,549.0
2016,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42323,120.0,283.5
2016,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,26172,158.0,603.7
2016,27,53.0,Ford,11,Central,Mostly Urban,41.8,16447,95.0,577.6
2016,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,47798,443.0,926.8
2016,29,57.0,Fulton,9,Central,Mostly Rural,60.0,42555,327.0,768.4
2016,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6224,55.0,883.7
2016,31,61.0,Greene,7,Central,Mostly Rural,70.8,15920,115.0,722.4
2016,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63193,168.0,265.9
2016,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10013,83.0,828.9
2016,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22077,98.0,443.9
2016,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4723,44.0,931.6
2016,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8174,36.0,440.4
2016,37,73.0,Henry,14,Central,Mostly Rural,50.3,60670,179.0,295.0
2016,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,34360,327.0,951.7
2016,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,69517,161.0,231.6
2016,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11777,25.0,212.3
2016,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,46761,186.0,397.8
2016,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,26496,109.0,411.4
2016,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,26055,72.0,276.3
2016,44,87.0,Johnson,1,Southern,Completely Rural,100.0,14815,67.0,452.2
2016,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,671270,966.0,143.9
2016,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,137050,636.0,464.1
2016,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,161051,361.0,224.2
2016,48,95.0,Knox,9,Central,Mostly Urban,24.3,61032,417.0,683.2
2016,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,879058,2453.0,279.0
2016,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,134203,451.0,336.1
2016,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19253,164.0,851.8
2016,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,41313,141.0,341.3
2016,53,105.0,Livingston,11,Central,Mostly Urban,40.8,43932,182.0,414.3
2016,54,107.0,Logan,11,Central,Mostly Urban,39.9,34798,311.0,893.7
2016,55,109.0,McDonough,9,Central,Mostly Urban,29.5,36103,105.0,290.8
2016,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,381540,966.0,253.2
2016,57,113.0,McLean,11,Central,Mostly Urban,16.5,210953,638.0,302.4
2016,58,115.0,Macon,6,Central,Mostly Urban,15.3,130286,767.0,588.7
2016,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,55464,378.0,681.5
2016,60,119.0,Madison,3,Southern,Mostly Urban,13.3,324249,1607.0,495.6
2016,61,121.0,Marion,4,Southern,Mostly Urban,45.1,46809,228.0,487.1
2016,62,123.0,Marshall,10,Central,Completely Rural,100.0,14296,44.0,307.8
2016,63,125.0,Mason,8,Central,Mostly Rural,77.5,16530,114.0,689.7
2016,64,127.0,Massac,1,Southern,Mostly Rural,50.5,17655,96.0,543.8
2016,65,129.0,Menard,8,Central,Mostly Rural,75.7,15125,43.0,284.3
2016,66,131.0,Mercer,14,Central,Mostly Rural,77.8,18939,71.0,374.9
2016,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41601,101.0,242.8
2016,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,34954,269.0,769.6
2016,69,137.0,Morgan,7,Central,Mostly Urban,36.2,41304,263.0,636.7
2016,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18309,59.0,322.2
2016,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,62892,251.0,399.1
2016,72,143.0,Peoria,10,Central,Mostly Urban,14.6,229229,1514.0,660.5
2016,73,145.0,Perry,20,Southern,Mostly Urban,43.6,25571,30.0,117.3
2016,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20281,96.0,473.3
2016,75,149.0,Pike,8,Central,Mostly Rural,72.3,19280,134.0,695.0
2016,76,151.0,Pope,1,Southern,Completely Rural,100.0,4733,11.0,232.4
2016,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6852,13.0,189.7
2016,78,155.0,Putnam,10,Central,Completely Rural,100.0,6847,9.0,131.4
2016,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,38682,102.0,263.7
2016,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19410,136.0,700.7
2016,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,177694,1116.0,628.0
2016,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,325551,948.0,291.2
2016,83,165.0,Saline,1,Southern,Mostly Urban,43.7,29536,212.0,717.8
2016,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,242812,2310.0,951.4
2016,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8366,38.0,454.2
2016,86,171.0,Scott,7,Central,Completely Rural,100.0,6128,18.0,293.7
2016,87,173.0,Shelby,4,Central,Mostly Rural,77.7,26352,134.0,508.5
2016,88,175.0,Stark,10,Central,Completely Rural,100.0,6744,22.0,326.2
2016,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,55394,257.0,463.9
2016,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,164587,1007.0,611.8
