year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,reported_case,reported_case_rate
2005,75,149.0,Pike,8,Central,Mostly Rural,72.3,4112,13.0,316.1
2005,76,151.0,Pope,1,Southern,Completely Rural,100.0,1120,6.0,535.7
2005,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1421,14.0,985.2
2005,78,155.0,Putnam,10,Central,Completely Rural,100.0,1374,2.0,145.6
2005,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6551,16.0,244.2
2005,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3841,45.0,1171.6
2005,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,29948,182.0,607.7
2005,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,43313,51.0,117.7
2005,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6261,221.0,3529.8
2005,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,34746,219.0,630.3
2005,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1720,6.0,348.8
2005,86,171.0,Scott,7,Central,Completely Rural,100.0,1208,17.0,1407.3
2005,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5264,3.0,57.0
2005,88,175.0,Stark,10,Central,Completely Rural,100.0,1548,2.0,129.2
2005,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10713,24.0,224.0
2005,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,25950,183.0,705.2
2005,91,181.0,Union,1,Southern,Mostly Rural,65.9,4194,29.0,691.5
2005,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,17383,215.0,1236.8
2005,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2704,21.0,776.6
2005,94,187.0,Warren,9,Central,Mostly Urban,45.5,3904,25.0,640.4
2005,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3082,6.0,194.7
2005,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4099,30.0,731.9
2005,97,193.0,White,2,Southern,Mostly Rural,62.0,3898,35.0,897.9
2005,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12902,95.0,736.3
2005,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,74294,182.0,245.0
2005,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13684,178.0,1300.8
2005,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,50564,405.0,801.0
2005,102,203.0,Woodford,11,Central,Mostly Rural,54.9,7030,25.0,355.6
2006,1,1.0,Adams,8,Central,Mostly Urban,32.6,14965,75.0,501.2
2006,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1952,14.0,717.2
2006,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3430,12.0,349.9
2006,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7913,24.0,303.3
2006,5,9.0,Brown,8,Central,Mostly Urban,41.1,1067,4.0,374.9
2006,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7942,30.0,377.7
2006,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1304,12.0,920.2
2006,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4238,21.0,495.5
2006,9,17.0,Cass,8,Central,Mostly Rural,52.1,2763,9.0,325.7
2006,10,19.0,Champaign,6,Central,Mostly Urban,12.7,24706,112.0,453.3
2006,11,21.0,Christian,4,Central,Mostly Urban,43.5,7598,62.0,816.0
2006,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3802,6.0,157.8
2006,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3220,39.0,1211.2
2006,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,6915,23.0,332.6
2006,15,29.0,Coles,5,Central,Mostly Urban,24.3,9014,60.0,665.6
2006,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,819674,2784.0,339.6
2006,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4294,23.0,535.6
2006,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2318,13.0,560.8
2006,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,12894,71.0,550.6
2006,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3455,7.0,202.6
2006,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4030,10.0,248.1
2006,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,135633,225.0,165.9
2006,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4345,25.0,575.4
2006,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1578,8.0,507.0
2006,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,6600,46.0,697.0
2006,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4381,27.0,616.3
2006,27,53.0,Ford,11,Central,Mostly Urban,41.8,3177,7.0,220.3
2006,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,9304,151.0,1623.0
2006,29,57.0,Fulton,9,Central,Mostly Rural,60.0,8598,56.0,651.3
2006,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1566,10.0,638.6
2006,31,61.0,Greene,7,Central,Mostly Rural,70.8,3162,46.0,1454.8
2006,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6899,31.0,449.3
2006,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2049,14.0,683.3
2006,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4646,8.0,172.2
2006,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1157,16.0,1382.9
2006,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1907,14.0,734.1
2006,37,73.0,Henry,14,Central,Mostly Rural,50.3,10940,61.0,557.6
2006,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7200,32.0,444.4
2006,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,8860,133.0,1501.1
2006,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2092,23.0,1099.4
2006,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8239,107.0,1298.7
2006,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4451,57.0,1280.6
2006,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,5862,2.0,34.1
2006,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2587,19.0,734.4
2006,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,59041,233.0,394.6
2006,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,19175,127.0,662.3
2006,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,9898,17.0,171.8
2006,48,95.0,Knox,9,Central,Mostly Urban,24.3,12224,82.0,670.8
2006,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,92731,168.0,181.2
2006,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,23052,98.0,425.1
2006,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3569,21.0,588.4
2006,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7094,44.0,620.2
2006,53,105.0,Livingston,11,Central,Mostly Urban,40.8,7558,21.0,277.9
2006,54,107.0,Logan,11,Central,Mostly Urban,39.9,5811,34.0,585.1
2006,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5676,29.0,510.9
2006,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,41801,122.0,291.9
2006,57,113.0,McLean,11,Central,Mostly Urban,16.5,21307,146.0,685.2
2006,58,115.0,Macon,6,Central,Mostly Urban,15.3,22637,113.0,499.2
2006,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10573,63.0,595.9
2006,60,119.0,Madison,3,Southern,Mostly Urban,13.3,49129,23.0,46.8
2006,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8969,100.0,1115.0
2006,62,123.0,Marshall,10,Central,Completely Rural,100.0,3133,18.0,574.5
2006,63,125.0,Mason,8,Central,Mostly Rural,77.5,3573,14.0,391.8
2006,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3509,21.0,598.5
2006,65,129.0,Menard,8,Central,Mostly Rural,75.7,2443,5.0,204.7
2006,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3752,15.0,399.8
2006,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,5470,14.0,255.9
2006,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6477,33.0,509.5
2006,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7461,64.0,857.8
2006,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3212,9.0,280.2
2006,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,10369,47.0,453.3
2006,72,143.0,Peoria,10,Central,Mostly Urban,14.6,33476,314.0,938.0
2006,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4626,48.0,1037.6
2006,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3585,17.0,474.2
2006,75,149.0,Pike,8,Central,Mostly Rural,72.3,4081,12.0,294.0
2006,76,151.0,Pope,1,Southern,Completely Rural,100.0,1135,9.0,793.0
2006,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1393,17.0,1220.4
2006,78,155.0,Putnam,10,Central,Completely Rural,100.0,1382,7.0,506.5
2006,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6499,22.0,338.5
2006,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3833,62.0,1617.5
2006,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,30089,203.0,674.7
2006,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,43526,216.0,496.3
2006,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6302,81.0,1285.3
2006,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,35220,219.0,621.8
2006,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1727,3.0,173.7
2006,86,171.0,Scott,7,Central,Completely Rural,100.0,1197,4.0,334.2
2006,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5258,14.0,266.3
2006,88,175.0,Stark,10,Central,Completely Rural,100.0,1532,12.0,783.3
2006,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10747,40.0,372.2
2006,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,26311,190.0,722.1
2006,91,181.0,Union,1,Southern,Mostly Rural,65.9,4234,24.0,566.8
2006,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,17218,187.0,1086.1
2006,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2714,19.0,700.1
2006,94,187.0,Warren,9,Central,Mostly Urban,45.5,3905,15.0,384.1
2006,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3100,8.0,258.1
2006,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4087,27.0,660.6
2006,97,193.0,White,2,Southern,Mostly Rural,62.0,3845,32.0,832.2
2006,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12987,108.0,831.6
2006,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,78315,193.0,246.4
2006,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13864,234.0,1687.8
2006,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,51489,403.0,782.7
2006,102,203.0,Woodford,11,Central,Mostly Rural,54.9,7082,30.0,423.6
2007,1,1.0,Adams,8,Central,Mostly Urban,32.6,15277,60.0,392.7
2007,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1934,29.0,1499.5
2007,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3465,11.0,317.5
2007,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,8258,24.0,290.6
2007,5,9.0,Brown,8,Central,Mostly Urban,41.1,1064,3.0,282.0
2007,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8112,28.0,345.2
2007,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1317,3.0,227.8
2007,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4299,19.0,442.0
2007,9,17.0,Cass,8,Central,Mostly Rural,52.1,2777,5.0,180.1
2007,10,19.0,Champaign,6,Central,Mostly Urban,12.7,25703,103.0,400.7
2007,11,21.0,Christian,4,Central,Mostly Urban,43.5,7700,46.0,597.4
2007,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3875,11.0,283.9
2007,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3291,37.0,1124.3
2007,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7025,11.0,156.6
2007,15,29.0,Coles,5,Central,Mostly Urban,24.3,9221,72.0,780.8
2007,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,835929,3178.0,380.2
2007,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4352,17.0,390.6
2007,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2353,15.0,637.5
2007,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,13353,67.0,501.8
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3511,13.0,370.3
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4101,15.0,365.8
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,141368,210.0,148.5
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4393,12.0,273.2
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1604,15.0,935.2
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,6834,32.0,468.2
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4424,20.0,452.1
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,3246,18.0,554.5
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,9428,162.0,1718.3
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,8622,57.0,661.1
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1550,10.0,645.2
2007,31,61.0,Greene,7,Central,Mostly Rural,70.8,3146,37.0,1176.1
2007,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,7176,27.0,376.3
2007,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2064,22.0,1065.9
2007,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4716,14.0,296.9
2007,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1170,22.0,1880.3
2007,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1948,9.0,462.0
2007,37,73.0,Henry,14,Central,Mostly Rural,50.3,11167,47.0,420.9
2007,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7306,28.0,383.2
2007,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,9036,110.0,1217.4
2007,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2131,10.0,469.3
2007,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8439,90.0,1066.5
2007,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4523,55.0,1216.0
2007,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,6072,1.0,16.5
2007,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2650,18.0,679.2
2007,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,62953,287.0,455.9
2007,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,19893,100.0,502.7
2007,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,10788,19.0,176.1
2007,48,95.0,Knox,9,Central,Mostly Urban,24.3,12434,90.0,723.8
2007,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,97676,168.0,172.0
2007,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,23450,118.0,503.2
2007,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3603,18.0,499.6
2007,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7276,47.0,646.0
2007,53,105.0,Livingston,11,Central,Mostly Urban,40.8,7721,20.0,259.0
2007,54,107.0,Logan,11,Central,Mostly Urban,39.9,5905,30.0,508.0
2007,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5757,26.0,451.6
2007,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,44794,141.0,314.8
2007,57,113.0,McLean,11,Central,Mostly Urban,16.5,22283,126.0,565.5
2007,58,115.0,Macon,6,Central,Mostly Urban,15.3,23343,112.0,479.8
2007,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10807,75.0,694.0
2007,60,119.0,Madison,3,Southern,Mostly Urban,13.3,50383,254.0,504.1
2007,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9157,78.0,851.8
2007,62,123.0,Marshall,10,Central,Completely Rural,100.0,3178,14.0,440.5
2007,63,125.0,Mason,8,Central,Mostly Rural,77.5,3614,25.0,691.8
2007,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3557,30.0,843.4
2007,65,129.0,Menard,8,Central,Mostly Rural,75.7,2565,5.0,194.9
2007,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3859,9.0,233.2
2007,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,5739,19.0,331.1
2007,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6539,44.0,672.9
2007,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7583,49.0,646.2
2007,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3264,7.0,214.5
2007,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,10671,53.0,496.7
2007,72,143.0,Peoria,10,Central,Mostly Urban,14.6,34346,335.0,975.4
2007,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4688,37.0,789.2
2007,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3661,9.0,245.8
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,4124,18.0,436.5
2007,76,151.0,Pope,1,Southern,Completely Rural,100.0,1162,11.0,946.6
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1411,20.0,1417.4
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,1391,6.0,431.3
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6661,40.0,600.5
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3862,59.0,1527.7
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,30741,191.0,621.3
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,44157,233.0,527.7
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6354,101.0,1589.5
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,36466,196.0,537.5
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1741,8.0,459.5
2007,86,171.0,Scott,7,Central,Completely Rural,100.0,1210,7.0,578.5
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5330,20.0,375.2
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,1569,5.0,318.7
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11079,17.0,153.4
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,27107,184.0,678.8
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,4312,33.0,765.3
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,17432,212.0,1216.2
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2778,20.0,719.9
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,3948,6.0,152.0
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3120,19.0,609.0
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4144,9.0,217.2
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,3840,34.0,885.4
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13286,102.0,767.7
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,82901,181.0,218.3
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14244,245.0,1720.0
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,53394,401.0,751.0
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,7293,25.0,342.8
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,15490,70.0,451.9
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1941,22.0,1133.4
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3544,16.0,451.5
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,8497,33.0,388.4
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,1058,0.0,0.0
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8201,38.0,463.4
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1313,0.0,0.0
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4345,16.0,368.2
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,2802,6.0,214.1
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,26433,94.0,355.6
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,7743,68.0,878.2
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3897,16.0,410.6
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3303,26.0,787.2
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7153,27.0,377.5
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,9326,64.0,686.3
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,851038,3722.0,437.3
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4360,20.0,458.7
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2365,15.0,634.2
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,13863,77.0,555.4
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3511,8.0,227.9
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4065,11.0,270.6
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,147235,296.0,201.0
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4458,24.0,538.4
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1623,6.0,369.7
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,6970,44.0,631.3
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4468,28.0,626.7
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,3217,14.0,435.2
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,9641,164.0,1701.1
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,8713,64.0,734.5
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1553,5.0,322.0
2008,31,61.0,Greene,7,Central,Mostly Rural,70.8,3117,39.0,1251.2
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,7390,27.0,365.4
2008,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2090,28.0,1339.7
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4753,31.0,652.2
2008,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1184,13.0,1098.0
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1937,9.0,464.6
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,11325,40.0,353.2
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7378,28.0,379.5
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,9312,120.0,1288.7
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2148,8.0,372.4
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8624,75.0,869.7
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4648,56.0,1204.8
2008,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,6198,9.0,145.2
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2714,18.0,663.2
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,66515,249.0,374.4
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,20301,134.0,660.1
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,11193,33.0,294.8
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,12550,79.0,629.5
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,101884,201.0,197.3
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,23759,120.0,505.1
2008,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3623,29.0,800.4
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7355,35.0,475.9
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,7783,25.0,321.2
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,5987,35.0,584.6
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5799,31.0,534.6
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,47093,158.0,335.5
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,23126,176.0,761.0
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,23624,95.0,402.1
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10849,69.0,636.0
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,51137,265.0,518.2
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9210,74.0,803.5
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,3200,18.0,562.5
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,3629,12.0,330.7
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3490,41.0,1174.8
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,2644,6.0,226.9
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3951,7.0,177.2
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,5888,23.0,390.6
2008,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6605,48.0,726.7
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7659,71.0,927.0
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3284,13.0,395.9
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,10929,52.0,475.8
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,34959,293.0,838.1
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4686,30.0,640.2
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3723,15.0,402.9
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,4107,21.0,511.3
2008,76,151.0,Pope,1,Southern,Completely Rural,100.0,1154,15.0,1299.8
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1391,25.0,1797.3
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,1436,2.0,139.3
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6760,33.0,488.2
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3843,58.0,1509.2
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31351,195.0,622.0
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,45012,276.0,613.2
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6446,92.0,1427.2
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,37546,271.0,721.8
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1749,9.0,514.6
2008,86,171.0,Scott,7,Central,Completely Rural,100.0,1226,4.0,326.3
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5392,14.0,259.6
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,1597,11.0,688.8
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11240,51.0,453.7
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,27682,231.0,834.5
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,4271,30.0,702.4
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,17631,195.0,1106.0
