year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,abuse_neglect,delinquency,other,abuse_neglect_rate,delinquency_rate,other_rate
1998,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3839,96.0,27.0,4.0,2500.7,703.3,104.2
1998,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3622,84.0,28.0,4.0,2319.2,773.1,110.4
1998,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,586,15.0,5.0,0.0,2559.7,853.2,0.0
1998,31,61.0,Greene,7,Central,Mostly Rural,70.8,1621,11.0,1.0,1.0,678.6,61.7,61.7
1998,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4062,83.0,2.0,18.0,2043.3,49.2,443.1
1998,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,860,11.0,1.0,0.0,1279.1,116.3,0.0
1998,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2188,31.0,12.0,4.0,1416.8,548.4,182.8
1998,35,69.0,Hardin,2,Southern,Completely Rural,100.0,406,6.0,6.0,0.0,1477.8,1477.8,0.0
1998,36,71.0,Henderson,9,Central,Mostly Rural,99.7,829,7.0,1.0,0.0,844.4,120.6,0.0
1998,37,73.0,Henry,14,Central,Mostly Rural,50.3,5567,68.0,40.0,12.0,1221.5,718.5,215.6
1998,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3445,120.0,7.0,5.0,3483.3,203.2,145.1
1998,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4642,91.0,15.0,2.0,1960.4,323.1,43.1
1998,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1214,42.0,6.0,0.0,3459.6,494.2,0.0
1998,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4094,103.0,16.0,20.0,2515.9,390.8,488.5
1998,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2389,34.0,15.0,3.0,1423.2,627.9,125.6
1998,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2223,15.0,2.0,0.0,674.8,90.0,0.0
1998,44,87.0,Johnson,1,Southern,Completely Rural,100.0,980,45.0,0.0,6.0,4591.8,0.0,612.2
1998,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,43418,884.0,160.0,32.0,2036.0,368.5,73.7
1998,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11171,190.0,45.0,60.0,1700.8,402.8,537.1
1998,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,5879,73.0,31.0,4.0,1241.7,527.3,68.0
1998,48,95.0,Knox,9,Central,Mostly Urban,24.3,5137,91.0,32.0,0.0,1771.5,622.9,0.0
1998,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,67339,741.0,350.0,42.0,1100.4,519.8,62.4
1998,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11612,229.0,72.0,53.0,1972.1,620.0,456.4
1998,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1485,26.0,9.0,1.0,1750.8,606.1,67.3
1998,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3819,129.0,11.0,5.0,3377.8,288.0,130.9
1998,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4235,77.0,36.0,10.0,1818.2,850.1,236.1
1998,54,107.0,Logan,11,Central,Mostly Urban,39.9,2894,75.0,17.0,16.0,2591.6,587.4,552.9
1998,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2480,24.0,15.0,1.0,967.7,604.8,40.3
1998,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,28598,346.0,54.0,16.0,1209.9,188.8,55.9
1998,57,113.0,McLean,11,Central,Mostly Urban,16.5,13187,146.0,118.0,29.0,1107.2,894.8,219.9
1998,58,115.0,Macon,6,Central,Mostly Urban,15.3,11593,380.0,55.0,86.0,3277.8,474.4,741.8
1998,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5189,66.0,13.0,1.0,1271.9,250.5,19.3
1998,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26314,678.0,320.0,45.0,2576.6,1216.1,171.0
1998,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4351,153.0,54.0,0.0,3516.4,1241.1,0.0
1998,62,123.0,Marshall,10,Central,Completely Rural,100.0,1271,21.0,2.0,0.0,1652.2,157.4,0.0
1998,63,125.0,Mason,8,Central,Mostly Rural,77.5,1689,33.0,12.0,0.0,1953.8,710.5,0.0
1998,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1392,51.0,6.0,1.0,3663.8,431.0,71.8
1998,65,129.0,Menard,8,Central,Mostly Rural,75.7,1398,6.0,5.0,0.0,429.2,357.7,0.0
1998,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1847,56.0,9.0,0.0,3031.9,487.3,0.0
1998,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,2950,51.0,3.0,3.0,1728.8,101.7,101.7
1998,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3077,86.0,7.0,17.0,2794.9,227.5,552.5
1998,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3586,47.0,38.0,7.0,1310.7,1059.7,195.2
1998,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1525,62.0,0.0,0.0,4065.6,0.0,0.0
1998,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5831,137.0,21.0,3.0,2349.5,360.1,51.4
1998,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17992,815.0,235.0,9.0,4529.8,1306.1,50.0
1998,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2163,49.0,5.0,3.0,2265.4,231.2,138.7
1998,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1694,21.0,4.0,3.0,1239.7,236.1,177.1
1998,75,149.0,Pike,8,Central,Mostly Rural,72.3,1801,36.0,15.0,8.0,1998.9,832.9,444.2
1998,76,151.0,Pope,1,Southern,Completely Rural,100.0,413,4.0,2.0,0.0,968.5,484.3,0.0
1998,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,884,43.0,9.0,0.0,4864.3,1018.1,0.0
1998,78,155.0,Putnam,10,Central,Completely Rural,100.0,638,10.0,6.0,0.0,1567.4,940.4,0.0
1998,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3240,41.0,12.0,0.0,1265.4,370.4,0.0
1998,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1716,80.0,11.0,0.0,4662.0,641.0,0.0
1998,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14501,159.0,90.0,2.0,1096.5,620.6,13.8
1998,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29094,716.0,118.0,203.0,2461.0,405.6,697.7
1998,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2743,134.0,46.0,5.0,4885.2,1677.0,182.3
1998,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18946,145.0,238.0,16.0,765.3,1256.2,84.5
1998,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,702,33.0,5.0,2.0,4700.9,712.3,284.9
1998,86,171.0,Scott,7,Central,Completely Rural,100.0,574,13.0,8.0,0.0,2264.8,1393.7,0.0
1998,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2467,15.0,6.0,0.0,608.0,243.2,0.0
1998,88,175.0,Stark,10,Central,Completely Rural,100.0,665,18.0,4.0,0.0,2706.8,601.5,0.0
1998,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5178,159.0,14.0,9.0,3070.7,270.4,173.8
1998,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12957,298.0,52.0,10.0,2299.9,401.3,77.2
1998,91,181.0,Union,1,Southern,Mostly Rural,65.9,1823,70.0,5.0,2.0,3839.8,274.3,109.7
1998,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8480,218.0,129.0,104.0,2570.8,1521.2,1226.4
1998,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1340,107.0,5.0,0.0,7985.1,373.1,0.0
1998,94,187.0,Warren,9,Central,Mostly Urban,45.5,1919,90.0,7.0,2.0,4689.9,364.8,104.2
1998,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1714,73.0,1.0,1.0,4259.0,58.3,58.3
1998,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1719,33.0,4.0,0.0,1919.7,232.7,0.0
1998,97,193.0,White,2,Southern,Mostly Rural,62.0,1473,116.0,6.0,2.0,7875.1,407.3,135.8
1998,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6286,121.0,20.0,4.0,1924.9,318.2,63.6
1998,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,52763,413.0,65.0,93.0,782.7,123.2,176.3
1998,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5741,77.0,36.0,10.0,1341.2,627.1,174.2
1998,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,28399,481.0,341.0,64.0,1693.7,1200.7,225.4
1998,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3987,69.0,32.0,0.0,1730.6,802.6,0.0
1999,1,1.0,Adams,8,Central,Mostly Urban,32.6,7039,124.0,51.0,13.0,1761.6,724.5,184.7
1999,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1046,44.0,5.0,15.0,4206.5,478.0,1434.0
1999,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1555,51.0,3.0,1.0,3279.7,192.9,64.3
1999,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,4821,60.0,23.0,8.0,1244.6,477.1,165.9
1999,5,9.0,Brown,8,Central,Mostly Urban,41.1,510,30.0,0.0,0.0,5882.4,0.0,0.0
1999,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3688,143.0,9.0,2.0,3877.4,244.0,54.2
1999,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,501,18.0,0.0,0.0,3592.8,0.0,0.0
1999,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1779,57.0,10.0,0.0,3204.0,562.1,0.0
1999,9,17.0,Cass,8,Central,Mostly Rural,52.1,1360,78.0,10.0,0.0,5735.3,735.3,0.0
1999,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14661,154.0,108.0,3.0,1050.4,736.6,20.5
1999,11,21.0,Christian,4,Central,Mostly Urban,43.5,3507,127.0,32.0,0.0,3621.3,912.5,0.0
1999,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1725,64.0,4.0,0.0,3710.1,231.9,0.0
1999,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1411,27.0,1.0,1.0,1913.5,70.9,70.9
1999,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3706,137.0,8.0,1.0,3696.7,215.9,27.0
1999,15,29.0,Coles,5,Central,Mostly Urban,24.3,4254,63.0,19.0,2.0,1481.0,446.6,47.0
1999,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,523102,12724.0,2854.0,0.0,2432.4,545.6,0.0
1999,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2062,60.0,8.0,0.0,2909.8,388.0,0.0
1999,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1251,103.0,1.0,2.0,8233.4,79.9,159.9
1999,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,7922,129.0,48.0,34.0,1628.4,605.9,429.2
1999,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1663,48.0,7.0,1.0,2886.3,420.9,60.1
1999,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2245,31.0,5.0,0.0,1380.8,222.7,0.0
1999,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,92754,1280.0,118.0,114.0,1380.0,127.2,122.9
1999,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2008,106.0,15.0,0.0,5278.9,747.0,0.0
1999,24,47.0,Edwards,2,Southern,Completely Rural,100.0,654,24.0,1.0,0.0,3669.7,152.9,0.0
1999,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3993,66.0,15.0,6.0,1652.9,375.7,150.3
1999,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2167,73.0,3.0,7.0,3368.7,138.4,323.0
1999,27,53.0,Ford,11,Central,Mostly Urban,41.8,1578,21.0,9.0,0.0,1330.8,570.3,0.0
1999,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3770,84.0,26.0,1.0,2228.1,689.7,26.5
1999,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3542,75.0,24.0,7.0,2117.4,677.6,197.6
1999,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,577,14.0,6.0,0.0,2426.3,1039.9,0.0
1999,31,61.0,Greene,7,Central,Mostly Rural,70.8,1600,19.0,2.0,0.0,1187.5,125.0,0.0
1999,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4089,82.0,7.0,19.0,2005.4,171.2,464.7
1999,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,853,3.0,2.0,3.0,351.7,234.5,351.7
1999,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2137,32.0,10.0,4.0,1497.4,467.9,187.2
1999,35,69.0,Hardin,2,Southern,Completely Rural,100.0,395,25.0,0.0,2.0,6329.1,0.0,506.3
1999,36,71.0,Henderson,9,Central,Mostly Rural,99.7,808,10.0,2.0,0.0,1237.6,247.5,0.0
1999,37,73.0,Henry,14,Central,Mostly Rural,50.3,5545,73.0,40.0,8.0,1316.5,721.4,144.3
1999,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3431,93.0,17.0,2.0,2710.6,495.5,58.3
1999,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4638,107.0,15.0,4.0,2307.0,323.4,86.2
1999,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1195,31.0,7.0,1.0,2594.1,585.8,83.7
1999,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4095,70.0,25.0,23.0,1709.4,610.5,561.7
1999,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2392,40.0,14.0,3.0,1672.2,585.3,125.4
1999,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2197,37.0,3.0,0.0,1684.1,136.5,0.0
1999,44,87.0,Johnson,1,Southern,Completely Rural,100.0,960,24.0,5.0,5.0,2500.0,520.8,520.8
1999,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,44524,1081.0,112.0,35.0,2427.9,251.5,78.6
1999,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11159,307.0,56.0,54.0,2751.1,501.8,483.9
1999,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,6056,87.0,34.0,16.0,1436.6,561.4,264.2
1999,48,95.0,Knox,9,Central,Mostly Urban,24.3,5057,68.0,22.0,0.0,1344.7,435.0,0.0
1999,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,69012,809.0,408.0,37.0,1172.3,591.2,53.6
1999,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11626,192.0,54.0,53.0,1651.5,464.5,455.9
1999,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1460,25.0,6.0,0.0,1712.3,411.0,0.0
1999,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3789,147.0,33.0,2.0,3879.7,870.9,52.8
1999,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4248,212.0,21.0,14.0,4990.6,494.4,329.6
1999,54,107.0,Logan,11,Central,Mostly Urban,39.9,2865,74.0,23.0,11.0,2582.9,802.8,383.9
1999,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2434,38.0,14.0,0.0,1561.2,575.2,0.0
1999,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,29528,326.0,63.0,10.0,1104.0,213.4,33.9
1999,57,113.0,McLean,11,Central,Mostly Urban,16.5,13402,162.0,150.0,18.0,1208.8,1119.2,134.3
1999,58,115.0,Macon,6,Central,Mostly Urban,15.3,11455,289.0,64.0,83.0,2522.9,558.7,724.6
1999,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5200,54.0,20.0,2.0,1038.5,384.6,38.5
1999,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26322,707.0,252.0,45.0,2686.0,957.4,171.0
1999,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4307,157.0,62.0,18.0,3645.2,1439.5,417.9
1999,62,123.0,Marshall,10,Central,Completely Rural,100.0,1262,30.0,14.0,0.0,2377.2,1109.4,0.0
1999,63,125.0,Mason,8,Central,Mostly Rural,77.5,1652,50.0,20.0,0.0,3026.6,1210.7,0.0
1999,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1359,39.0,13.0,0.0,2869.8,956.6,0.0
1999,65,129.0,Menard,8,Central,Mostly Rural,75.7,1403,16.0,2.0,0.0,1140.4,142.6,0.0
1999,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1825,62.0,16.0,3.0,3397.3,876.7,164.4
1999,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3028,37.0,3.0,1.0,1221.9,99.1,33.0
1999,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3038,60.0,9.0,10.0,1975.0,296.2,329.2
1999,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3542,29.0,5.0,2.0,818.7,141.2,56.5
1999,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1521,34.0,3.0,0.0,2235.4,197.2,0.0
1999,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5901,140.0,8.0,10.0,2372.5,135.6,169.5
1999,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17866,621.0,269.0,46.0,3475.9,1505.7,257.5
1999,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2149,47.0,8.0,0.0,2187.1,372.3,0.0
1999,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1709,8.0,5.0,4.0,468.1,292.6,234.1
1999,75,149.0,Pike,8,Central,Mostly Rural,72.3,1786,49.0,4.0,9.0,2743.6,224.0,503.9
1999,76,151.0,Pope,1,Southern,Completely Rural,100.0,407,4.0,4.0,0.0,982.8,982.8,0.0
1999,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,886,43.0,6.0,1.0,4853.3,677.2,112.9
1999,78,155.0,Putnam,10,Central,Completely Rural,100.0,648,19.0,0.0,0.0,2932.1,0.0,0.0
1999,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3196,49.0,13.0,0.0,1533.2,406.8,0.0
1999,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1689,56.0,7.0,0.0,3315.6,414.4,0.0
1999,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14370,166.0,82.0,1.0,1155.2,570.6,7.0
1999,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28967,629.0,142.0,195.0,2171.4,490.2,673.2
1999,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2721,122.0,44.0,2.0,4483.6,1617.1,73.5
1999,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18892,115.0,185.0,20.0,608.7,979.3,105.9
1999,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,681,33.0,1.0,0.0,4845.8,146.8,0.0
1999,86,171.0,Scott,7,Central,Completely Rural,100.0,567,19.0,0.0,0.0,3351.0,0.0,0.0
1999,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2432,13.0,13.0,0.0,534.5,534.5,0.0
1999,88,175.0,Stark,10,Central,Completely Rural,100.0,658,36.0,2.0,4.0,5471.1,304.0,607.9
1999,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5191,169.0,21.0,10.0,3255.6,404.5,192.6
1999,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12823,277.0,88.0,12.0,2160.2,686.3,93.6
1999,91,181.0,Union,1,Southern,Mostly Rural,65.9,1831,78.0,7.0,2.0,4260.0,382.3,109.2
1999,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8315,211.0,85.0,57.0,2537.6,1022.2,685.5
1999,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1327,65.0,2.0,0.0,4898.3,150.7,0.0
1999,94,187.0,Warren,9,Central,Mostly Urban,45.5,1893,79.0,15.0,0.0,4173.3,792.4,0.0
1999,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1704,52.0,6.0,1.0,3051.6,352.1,58.7
1999,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1721,36.0,4.0,0.0,2091.8,232.4,0.0
1999,97,193.0,White,2,Southern,Mostly Rural,62.0,1454,88.0,11.0,0.0,6052.3,756.5,0.0
1999,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6201,81.0,22.0,5.0,1306.2,354.8,80.6
1999,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,54801,435.0,99.0,138.0,793.8,180.7,251.8
1999,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5720,56.0,47.0,13.0,979.0,821.7,227.3
1999,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,28643,578.0,324.0,76.0,2017.9,1131.2,265.3
1999,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3968,61.0,14.0,2.0,1537.3,352.8,50.4
2000,1,1.0,Adams,8,Central,Mostly Urban,32.6,7053,110.0,67.0,11.0,1559.6,950.0,156.0
2000,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1054,29.0,6.0,8.0,2751.4,569.3,759.0
2000,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1564,44.0,6.0,3.0,2813.3,383.6,191.8
2000,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5016,67.0,19.0,2.0,1335.7,378.8,39.9
2000,5,9.0,Brown,8,Central,Mostly Urban,41.1,516,9.0,2.0,0.0,1744.2,387.6,0.0
2000,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3678,101.0,2.0,4.0,2746.1,54.4,108.8
2000,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,505,18.0,3.0,0.0,3564.4,594.1,0.0
2000,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1750,35.0,6.0,1.0,2000.0,342.9,57.1
2000,9,17.0,Cass,8,Central,Mostly Rural,52.1,1325,76.0,3.0,0.0,5735.8,226.4,0.0
2000,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14789,151.0,88.0,3.0,1021.0,595.0,20.3
2000,11,21.0,Christian,4,Central,Mostly Urban,43.5,3521,85.0,12.0,0.0,2414.1,340.8,0.0
2000,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1727,56.0,5.0,0.0,3242.6,289.5,0.0
2000,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1397,6.0,5.0,0.0,429.5,357.9,0.0
2000,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3694,58.0,3.0,1.0,1570.1,81.2,27.1
2000,15,29.0,Coles,5,Central,Mostly Urban,24.3,4174,120.0,30.0,12.0,2874.9,718.7,287.5
2000,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,529052,10085.0,2184.0,3.0,1906.2,412.8,0.6
2000,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2027,100.0,12.0,0.0,4933.4,592.0,0.0
2000,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1278,48.0,3.0,0.0,3755.9,234.7,0.0
2000,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8084,158.0,56.0,19.0,1954.5,692.7,235.0
2000,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1666,34.0,5.0,3.0,2040.8,300.1,180.1
2000,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2269,29.0,5.0,0.0,1278.1,220.4,0.0
2000,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,94215,871.0,54.0,112.0,924.5,57.3,118.9
2000,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1977,73.0,6.0,0.0,3692.5,303.5,0.0
2000,24,47.0,Edwards,2,Southern,Completely Rural,100.0,655,34.0,6.0,2.0,5190.8,916.0,305.3
2000,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4010,50.0,4.0,4.0,1246.9,99.8,99.8
2000,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2166,92.0,9.0,4.0,4247.5,415.5,184.7
2000,27,53.0,Ford,11,Central,Mostly Urban,41.8,1565,39.0,5.0,0.0,2492.0,319.5,0.0
2000,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3737,72.0,41.0,17.0,1926.7,1097.1,454.9
2000,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3489,99.0,30.0,10.0,2837.5,859.8,286.6
2000,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,570,7.0,13.0,0.0,1228.1,2280.7,0.0
2000,31,61.0,Greene,7,Central,Mostly Rural,70.8,1587,12.0,8.0,1.0,756.1,504.1,63.0
2000,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4154,86.0,15.0,10.0,2070.3,361.1,240.7
2000,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,853,8.0,3.0,0.0,937.9,351.7,0.0
2000,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2109,38.0,8.0,3.0,1801.8,379.3,142.2
2000,35,69.0,Hardin,2,Southern,Completely Rural,100.0,384,18.0,1.0,1.0,4687.5,260.4,260.4
2000,36,71.0,Henderson,9,Central,Mostly Rural,99.7,805,5.0,1.0,0.0,621.1,124.2,0.0
2000,37,73.0,Henry,14,Central,Mostly Rural,50.3,5521,47.0,27.0,7.0,851.3,489.0,126.8
2000,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3434,87.0,21.0,3.0,2533.5,611.5,87.4
2000,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4602,70.0,20.0,7.0,1521.1,434.6,152.1
2000,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1172,41.0,8.0,0.0,3498.3,682.6,0.0
2000,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4119,106.0,22.0,48.0,2573.4,534.1,1165.3
2000,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2392,44.0,23.0,6.0,1839.5,961.5,250.8
2000,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2176,22.0,6.0,0.0,1011.0,275.7,0.0
2000,44,87.0,Johnson,1,Southern,Completely Rural,100.0,966,29.0,2.0,12.0,3002.1,207.0,1242.2
2000,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,45954,880.0,101.0,33.0,1915.0,219.8,71.8
2000,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11188,311.0,54.0,41.0,2779.8,482.7,366.5
2000,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,6321,138.0,15.0,6.0,2183.2,237.3,94.9
2000,48,95.0,Knox,9,Central,Mostly Urban,24.3,5005,86.0,21.0,0.0,1718.3,419.6,0.0
2000,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,71379,857.0,321.0,20.0,1200.6,449.7,28.0
2000,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11668,222.0,59.0,45.0,1902.6,505.7,385.7
2000,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1440,33.0,4.0,0.0,2291.7,277.8,0.0
2000,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3791,174.0,15.0,6.0,4589.8,395.7,158.3
2000,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4269,152.0,14.0,6.0,3560.6,327.9,140.5
2000,54,107.0,Logan,11,Central,Mostly Urban,39.9,2869,73.0,22.0,29.0,2544.4,766.8,1010.8
2000,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2372,33.0,10.0,0.0,1391.2,421.6,0.0
