year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total,total_rate
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6305,0.0,0.0
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,5994,0.0,0.0
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32728,0.0,0.0
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15456,1.0,6.5
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146661,0.0,0.0
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262131,0.0,0.0
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25826,1.0,3.9
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,194759,3.0,1.5
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6861,1.0,14.6
2008,86,171.0,Scott,7,Central,Completely Rural,100.0,5199,0.0,0.0
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21793,0.0,0.0
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,6074,0.0,0.0
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46598,1.0,2.1
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,131493,5.0,3.8
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,18042,0.0,0.0
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80453,0.0,0.0
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12100,0.0,0.0
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,17411,0.0,0.0
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14668,0.0,0.0
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16495,0.0,0.0
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,14726,2.0,13.6
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,59050,0.0,0.0
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,679069,7.0,1.0
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,64605,2.0,3.1
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,299489,1.0,0.3
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38516,0.0,0.0
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,67054,0.0,0.0
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7914,0.0,0.0
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18103,0.0,0.0
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54020,0.0,0.0
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,6591,1.0,15.2
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34699,0.0,0.0
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5019,0.0,0.0
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15749,1.0,6.3
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,13559,5.0,36.9
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,195671,2.0,1.0
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,34253,0.0,0.0
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16657,0.0,0.0
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13538,0.0,0.0
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,36368,0.0,0.0
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,52065,0.0,0.0
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5287037,60.0,1.1
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19433,1.0,5.1
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10716,0.0,0.0
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,107333,5.0,4.7
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16034,0.0,0.0
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19169,0.0,0.0
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,932541,10.0,1.1
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18471,0.0,0.0
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6444,0.0,0.0
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34424,0.0,0.0
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20935,0.0,0.0
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,13911,0.0,0.0
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39312,0.0,0.0
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36652,0.0,0.0
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5705,0.0,0.0
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,13567,0.0,0.0
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,48421,0.0,0.0
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8096,0.0,0.0
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18359,0.0,0.0
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4358,0.0,0.0
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7354,0.0,0.0
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,49314,0.0,0.0
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29690,0.0,0.0
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58103,0.0,0.0
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9530,0.0,0.0
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39944,0.0,0.0
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22549,0.0,0.0
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21990,0.0,0.0
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13730,0.0,0.0
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,511892,8.0,1.6
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113215,0.0,0.0
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,104821,0.0,0.0
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,51648,3.0,5.8
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,712567,4.0,0.6
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112498,0.0,0.0
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16408,0.0,0.0
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34919,0.0,0.0
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37777,0.0,0.0
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,29776,0.0,0.0
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32770,4.0,12.2
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,320961,0.0,0.0
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,167699,6.0,3.6
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,108204,4.0,3.7
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47774,0.0,0.0
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268457,3.0,1.1
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39008,0.0,0.0
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,12702,0.0,0.0
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,14785,0.0,0.0
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14970,0.0,0.0
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,12466,0.0,0.0
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16276,0.0,0.0
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33236,0.0,0.0
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29500,2.0,6.8
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34897,1.0,2.9
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14392,0.0,0.0
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,55336,0.0,0.0
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,185816,5.0,2.7
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22424,0.0,0.0
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16550,0.0,0.0
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,16273,0.0,0.0
2009,76,151.0,Pope,1,Southern,Completely Rural,100.0,3991,0.0,0.0
2009,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6218,0.0,0.0
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,6009,0.0,0.0
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32686,0.0,0.0
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15523,0.0,0.0
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146826,0.0,0.0
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,263617,2.0,0.8
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25738,0.0,0.0
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,195716,17.0,8.7
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6730,0.0,0.0
2009,86,171.0,Scott,7,Central,Completely Rural,100.0,5193,0.0,0.0
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21803,0.0,0.0
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,6019,0.0,0.0
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46537,0.0,0.0
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,132466,4.0,3.0
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,18005,0.0,0.0
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80067,0.0,0.0
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11997,0.0,0.0
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,17409,1.0,5.7
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14560,0.0,0.0
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16294,0.0,0.0
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,14661,0.0,0.0
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58961,0.0,0.0
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,685251,6.0,0.9
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,65169,0.0,0.0
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,299702,0.0,0.0
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38862,0.0,0.0
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,67160,0.0,0.0
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8206,0.0,0.0
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17787,0.0,0.0
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54103,0.0,0.0
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,6919,0.0,0.0
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34959,0.0,0.0
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5096,0.0,0.0
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15392,0.0,0.0
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,13638,0.0,0.0
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,201541,8.0,4.0
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,34764,0.0,0.0
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16291,1.0,6.1
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13827,0.0,0.0
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37840,0.0,0.0
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,53868,1.0,1.9
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5199166,51.0,1.0
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19802,0.0,0.0
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11053,0.0,0.0
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,105147,1.0,1.0
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16590,0.0,0.0
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19982,0.0,0.0
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,918029,12.0,1.3
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18507,0.0,0.0
2010,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6734,0.0,0.0
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34223,0.0,0.0
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22130,0.0,0.0
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,14081,0.0,0.0
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40035,0.0,0.0
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37074,0.0,0.0
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5574,0.0,0.0
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,13890,0.0,0.0
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50152,2.0,4.0
2010,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8446,0.0,0.0
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19091,1.0,5.2
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4318,0.0,0.0
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7343,0.0,0.0
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,50453,1.0,2.0
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29701,0.0,0.0
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60376,1.0,1.7
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9725,0.0,0.0
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38759,0.0,0.0
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22970,0.0,0.0
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22648,0.0,0.0
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12608,0.0,0.0
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,516144,4.0,0.8
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113419,2.0,1.8
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,115377,0.0,0.0
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,52913,2.0,3.8
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704192,1.0,0.1
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,113816,2.0,1.8
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16940,0.0,0.0
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35976,0.0,0.0
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38856,0.0,0.0
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,30284,0.0,0.0
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32628,6.0,18.4
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,309061,2.0,0.6
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,169810,9.0,5.3
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,110784,9.0,8.1
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47799,0.0,0.0
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,269346,3.0,1.1
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39419,2.0,5.1
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,12629,0.0,0.0
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,14651,0.0,0.0
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15380,0.0,0.0
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,12696,0.0,0.0
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16410,0.0,0.0
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,32997,0.0,0.0
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30095,0.0,0.0
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35505,0.0,0.0
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14860,0.0,0.0
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53423,0.0,0.0
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186221,10.0,5.4
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22315,0.0,0.0
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16709,0.0,0.0
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,16394,0.0,0.0
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,4470,0.0,0.0
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6122,0.0,0.0
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,6012,0.0,0.0
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33463,0.0,0.0
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16194,0.0,0.0
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147616,4.0,2.7
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,270342,1.0,0.4
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24901,0.0,0.0
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,197767,13.0,6.6
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7535,0.0,0.0
2010,86,171.0,Scott,7,Central,Completely Rural,100.0,5327,0.0,0.0
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22358,0.0,0.0
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,5970,0.0,0.0
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47607,0.0,0.0
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135486,7.0,5.2
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,17735,0.0,0.0
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81639,0.0,0.0
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11916,0.0,0.0
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,17719,2.0,11.3
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14712,0.0,0.0
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16738,0.0,0.0
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,14600,0.0,0.0
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58478,0.0,0.0
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,678818,5.0,0.7
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66432,1.0,1.5
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,295088,5.0,1.7
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38670,2.0,5.2
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,67201,0.0,0.0
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7992,1.0,12.5
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17724,0.0,0.0
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54132,0.0,0.0
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,6879,0.0,0.0
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34623,0.0,0.0
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5048,0.0,0.0
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15226,0.0,0.0
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,13632,0.0,0.0
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,203174,10.0,4.9
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,34699,0.0,0.0
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16200,0.0,0.0
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13725,0.0,0.0
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,38023,0.0,0.0
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,53620,3.0,5.6
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5219977,21.0,0.4
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19773,0.0,0.0
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11079,0.0,0.0
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104438,0.0,0.0
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16546,0.0,0.0
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19867,0.0,0.0
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,924852,9.0,1.0
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18387,0.0,0.0
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6668,0.0,0.0
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34265,0.0,0.0
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22374,0.0,0.0
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,13878,0.0,0.0
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40027,0.0,0.0
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36907,0.0,0.0
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5490,0.0,0.0
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,13856,0.0,0.0
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50095,0.0,0.0
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8423,0.0,0.0
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18997,0.0,0.0
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4293,0.0,0.0
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7215,0.0,0.0
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,50283,0.0,0.0
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29497,0.0,0.0
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60365,0.0,0.0
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9753,0.0,0.0
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38749,0.0,0.0
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22852,0.0,0.0
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22635,0.0,0.0
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12854,0.0,0.0
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,519211,7.0,1.3
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113513,0.0,0.0
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,116813,3.0,2.6
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,52699,3.0,5.7
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,701647,4.0,0.6
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,113521,2.0,1.8
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16899,0.0,0.0
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35597,0.0,0.0
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38803,0.0,0.0
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,30269,0.0,0.0
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32511,1.0,3.1
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308433,0.0,0.0
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,170893,4.0,2.3
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,110671,15.0,13.6
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47734,0.0,0.0
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268650,2.0,0.7
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39140,5.0,12.8
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,12477,1.0,8.0
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,14469,0.0,0.0
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15279,0.0,0.0
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,12697,0.0,0.0
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16316,0.0,0.0
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33214,0.0,0.0
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29860,0.0,0.0
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35479,0.0,0.0
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14855,0.0,0.0
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53070,0.0,0.0
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186741,1.0,0.5
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22262,0.0,0.0
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16677,0.0,0.0
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,16346,0.0,0.0
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,4494,0.0,0.0
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5981,0.0,0.0
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,5975,0.0,0.0
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33419,0.0,0.0
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16189,3.0,18.5
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147462,1.0,0.7
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,270006,2.0,0.7
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24903,0.0,0.0
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199016,8.0,4.0
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7462,0.0,0.0
2011,86,171.0,Scott,7,Central,Completely Rural,100.0,5228,0.0,0.0
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22281,1.0,4.5
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,5842,0.0,0.0
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47319,0.0,0.0
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135839,6.0,4.4
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,17695,0.0,0.0
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81407,1.0,1.2
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11793,0.0,0.0
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,17839,0.0,0.0
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14574,0.0,0.0
